region,province,confirmed,deaths,recovered
BARMM,BASILAN,159,3,141
BARMM,LANAO DEL SUR,778,28,591
BARMM,MAGUINDANAO,371,4,266
BARMM,SULU,48,6,35
BARMM,TAWI-TAWI,132,4,108
CAR,ABRA,101,1,82
CAR,APAYAO,41,0,35
CAR,BENGUET,1786,20,1067
CAR,IFUGAO,70,0,44
CAR,KALINGA,187,0,171
CAR,MOUNTAIN PROVINCE,28,1,19
CARAGA,AGUSAN DEL NORTE,1235,33,820
CARAGA,AGUSAN DEL SUR,160,1,96
CARAGA,DINAGAT ISLANDS,25,0,20
CARAGA,SURIGAO DEL NORTE,211,6,107
CARAGA,SURIGAO DEL SUR,332,17,195
NCR,NCR,166206,2982,148033
Region I: Ilocos Region,ILOCOS NORTE,188,1,159
Region I: Ilocos Region,ILOCOS SUR,141,0,133
Region I: Ilocos Region,LA UNION,518,15,421
Region I: Ilocos Region,PANGASINAN,1512,46,1045
Region II: Cagayan Valley,BATANES,2,0,0
Region II: Cagayan Valley,CAGAYAN,628,7,469
Region II: Cagayan Valley,ISABELA,997,8,729
Region II: Cagayan Valley,NUEVA VIZCAYA,585,17,487
Region II: Cagayan Valley,QUIRINO,15,0,12
Region III: Central Luzon,AURORA,3,0,1
Region III: Central Luzon,BATAAN,2623,33,2149
Region III: Central Luzon,BULACAN,9443,117,7730
Region III: Central Luzon,NUEVA ECIJA,1199,15,828
Region III: Central Luzon,PAMPANGA,3633,55,2777
Region III: Central Luzon,TARLAC,591,12,467
Region III: Central Luzon,ZAMBALES,1320,8,964
Region IV-A: CALABARZON,BATANGAS,8834,118,6787
Region IV-A: CALABARZON,CAVITE,17875,164,14946
Region IV-A: CALABARZON,LAGUNA,17544,122,15441
Region IV-A: CALABARZON,QUEZON,2970,50,1949
Region IV-A: CALABARZON,RIZAL,13119,250,10902
Region IV-B: MIMAROPA,MARINDUQUE,98,1,52
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,219,4,151
Region IV-B: MIMAROPA,ORIENTAL MINDORO,890,16,622
Region IV-B: MIMAROPA,PALAWAN,473,4,372
Region IV-B: MIMAROPA,ROMBLON,61,0,58
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),143,4,126
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,149,2,102
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,2303,95,1732
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,72,0,64
Region V: Bicol Region,ALBAY,870,34,764
Region V: Bicol Region,CAMARINES NORTE,139,3,105
Region V: Bicol Region,CAMARINES SUR,1123,31,945
Region V: Bicol Region,CATANDUANES,110,2,95
Region V: Bicol Region,MASBATE,200,1,186
Region V: Bicol Region,SORSOGON,274,9,228
Region VI: Western Visayas,AKLAN,188,7,150
Region VI: Western Visayas,ANTIQUE,147,1,129
Region VI: Western Visayas,CAPIZ,676,25,504
Region VI: Western Visayas,GUIMARAS,164,1,144
Region VI: Western Visayas,ILOILO,4803,111,3503
Region VI: Western Visayas,NEGROS OCCIDENTAL,8001,171,6427
Region VII: Central Visayas,BOHOL,573,9,470
Region VII: Central Visayas,CEBU,21612,1258,19473
Region VII: Central Visayas,NEGROS ORIENTAL,295,5,260
Region VII: Central Visayas,SIQUIJOR,20,0,17
Region VIII: Eastern Visayas,BILIRAN,128,2,122
Region VIII: Eastern Visayas,EASTERN SAMAR,70,1,63
Region VIII: Eastern Visayas,LEYTE,2802,29,2385
Region VIII: Eastern Visayas,NORTHERN SAMAR,212,0,177
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),1909,15,1525
Region VIII: Eastern Visayas,SOUTHERN LEYTE,374,1,313
Region X: Northern Mindanao,BUKIDNON,477,6,291
Region X: Northern Mindanao,CAMIGUIN,34,0,27
Region X: Northern Mindanao,LANAO DEL NORTE,1384,40,1141
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,345,2,296
Region X: Northern Mindanao,MISAMIS ORIENTAL,1636,31,991
Region XI: Davao Region,DAVAO DE ORO,247,1,215
Region XI: Davao Region,DAVAO DEL NORTE,398,5,326
Region XI: Davao Region,DAVAO DEL SUR,2697,86,2014
Region XI: Davao Region,DAVAO OCCIDENTAL,89,2,61
Region XI: Davao Region,DAVAO ORIENTAL,273,1,240
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),254,2,200
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),413,5,266
Region XII: SOCCSKSARGEN,SARANGANI,149,5,125
Region XII: SOCCSKSARGEN,SOUTH COTABATO,1119,26,783
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,157,5,113
