region,province,confirmed,deaths,recovered
BARMM,BASILAN,169,3,139
BARMM,LANAO DEL SUR,839,28,594
BARMM,MAGUINDANAO,401,5,266
BARMM,SULU,73,8,36
BARMM,TAWI-TAWI,139,4,111
CAR,ABRA,105,1,83
CAR,APAYAO,44,0,35
CAR,BENGUET,2034,24,1255
CAR,IFUGAO,72,0,42
CAR,KALINGA,192,0,172
CAR,MOUNTAIN PROVINCE,31,1,19
CARAGA,AGUSAN DEL NORTE,1344,40,903
CARAGA,AGUSAN DEL SUR,190,3,102
CARAGA,DINAGAT ISLANDS,25,0,20
CARAGA,SURIGAO DEL NORTE,277,9,128
CARAGA,SURIGAO DEL SUR,364,18,223
NCR,NCR,170354,3035,148704
Region I: Ilocos Region,ILOCOS NORTE,197,1,157
Region I: Ilocos Region,ILOCOS SUR,146,0,129
Region I: Ilocos Region,LA UNION,542,17,420
Region I: Ilocos Region,PANGASINAN,1809,53,1051
Region II: Cagayan Valley,BATANES,3,0,0
Region II: Cagayan Valley,CAGAYAN,678,7,479
Region II: Cagayan Valley,ISABELA,1179,10,736
Region II: Cagayan Valley,NUEVA VIZCAYA,599,17,503
Region II: Cagayan Valley,QUIRINO,17,0,12
Region III: Central Luzon,AURORA,15,0,1
Region III: Central Luzon,BATAAN,2688,34,2155
Region III: Central Luzon,BULACAN,9812,122,7712
Region III: Central Luzon,NUEVA ECIJA,1305,17,827
Region III: Central Luzon,PAMPANGA,3865,58,2801
Region III: Central Luzon,TARLAC,646,15,479
Region III: Central Luzon,ZAMBALES,1408,8,963
Region IV-A: CALABARZON,BATANGAS,9249,126,6858
Region IV-A: CALABARZON,CAVITE,18810,168,14961
Region IV-A: CALABARZON,LAGUNA,18096,132,15556
Region IV-A: CALABARZON,QUEZON,3361,54,1935
Region IV-A: CALABARZON,RIZAL,13718,254,10929
Region IV-B: MIMAROPA,MARINDUQUE,105,1,51
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,226,5,171
Region IV-B: MIMAROPA,ORIENTAL MINDORO,921,16,633
Region IV-B: MIMAROPA,PALAWAN,501,4,375
Region IV-B: MIMAROPA,ROMBLON,69,0,58
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),160,4,126
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,188,2,102
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,2631,97,1742
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,83,0,64
Region V: Bicol Region,ALBAY,889,39,752
Region V: Bicol Region,CAMARINES NORTE,146,3,105
Region V: Bicol Region,CAMARINES SUR,1192,32,949
Region V: Bicol Region,CATANDUANES,116,2,99
Region V: Bicol Region,MASBATE,204,1,184
Region V: Bicol Region,SORSOGON,303,11,229
Region VI: Western Visayas,AKLAN,205,7,159
Region VI: Western Visayas,ANTIQUE,160,1,129
Region VI: Western Visayas,CAPIZ,750,26,525
Region VI: Western Visayas,GUIMARAS,178,1,144
Region VI: Western Visayas,ILOILO,5270,123,3770
Region VI: Western Visayas,NEGROS OCCIDENTAL,8465,192,6503
Region VII: Central Visayas,BOHOL,621,9,471
Region VII: Central Visayas,CEBU,21869,1265,19473
Region VII: Central Visayas,NEGROS ORIENTAL,319,5,260
Region VII: Central Visayas,SIQUIJOR,19,0,16
Region VIII: Eastern Visayas,BILIRAN,127,2,123
Region VIII: Eastern Visayas,EASTERN SAMAR,78,1,63
Region VIII: Eastern Visayas,LEYTE,2875,30,2533
Region VIII: Eastern Visayas,NORTHERN SAMAR,327,1,182
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),1992,15,1631
Region VIII: Eastern Visayas,SOUTHERN LEYTE,427,1,329
Region X: Northern Mindanao,BUKIDNON,560,7,291
Region X: Northern Mindanao,CAMIGUIN,36,0,27
Region X: Northern Mindanao,LANAO DEL NORTE,1470,42,1142
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,373,4,297
Region X: Northern Mindanao,MISAMIS ORIENTAL,1888,38,994
Region XI: Davao Region,DAVAO DE ORO,249,2,214
Region XI: Davao Region,DAVAO DEL NORTE,425,5,326
Region XI: Davao Region,DAVAO DEL SUR,2949,95,2011
Region XI: Davao Region,DAVAO OCCIDENTAL,95,2,61
Region XI: Davao Region,DAVAO ORIENTAL,282,1,242
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),285,2,204
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),472,6,286
Region XII: SOCCSKSARGEN,SARANGANI,150,6,120
Region XII: SOCCSKSARGEN,SOUTH COTABATO,1246,28,789
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,167,7,112
