region,province,confirmed,deaths,recovered
BARMM,BASILAN,157,3,134
BARMM,LANAO DEL SUR,773,28,488
BARMM,MAGUINDANAO,364,4,248
BARMM,SULU,48,6,34
BARMM,TAWI-TAWI,132,4,82
CAR,ABRA,99,1,79
CAR,APAYAO,41,0,34
CAR,BENGUET,1740,20,993
CAR,IFUGAO,64,0,38
CAR,KALINGA,185,0,171
CAR,MOUNTAIN PROVINCE,29,1,20
CARAGA,AGUSAN DEL NORTE,1151,32,694
CARAGA,AGUSAN DEL SUR,150,1,87
CARAGA,DINAGAT ISLANDS,25,0,18
CARAGA,SURIGAO DEL NORTE,190,6,100
CARAGA,SURIGAO DEL SUR,324,17,147
NCR,NCR,165431,2943,140880
Region I: Ilocos Region,ILOCOS NORTE,188,1,140
Region I: Ilocos Region,ILOCOS SUR,140,0,128
Region I: Ilocos Region,LA UNION,518,15,372
Region I: Ilocos Region,PANGASINAN,1485,44,882
Region II: Cagayan Valley,BATANES,2,0,0
Region II: Cagayan Valley,CAGAYAN,625,7,423
Region II: Cagayan Valley,ISABELA,968,8,672
Region II: Cagayan Valley,NUEVA VIZCAYA,582,17,326
Region II: Cagayan Valley,QUIRINO,15,0,12
Region III: Central Luzon,AURORA,2,0,1
Region III: Central Luzon,BATAAN,2595,32,1882
Region III: Central Luzon,BULACAN,9327,115,6969
Region III: Central Luzon,NUEVA ECIJA,1174,15,738
Region III: Central Luzon,PAMPANGA,3609,54,2448
Region III: Central Luzon,TARLAC,588,12,379
Region III: Central Luzon,ZAMBALES,1237,8,787
Region IV-A: CALABARZON,BATANGAS,8745,116,6061
Region IV-A: CALABARZON,CAVITE,17758,163,13395
Region IV-A: CALABARZON,LAGUNA,17423,121,14428
Region IV-A: CALABARZON,QUEZON,2897,48,1748
Region IV-A: CALABARZON,RIZAL,12982,240,10059
Region IV-B: MIMAROPA,MARINDUQUE,97,1,45
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,214,4,117
Region IV-B: MIMAROPA,ORIENTAL MINDORO,877,16,545
Region IV-B: MIMAROPA,PALAWAN,460,4,351
Region IV-B: MIMAROPA,ROMBLON,61,0,55
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),143,4,123
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,144,2,95
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,2241,95,1641
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,70,0,62
Region V: Bicol Region,ALBAY,863,34,730
Region V: Bicol Region,CAMARINES NORTE,135,3,99
Region V: Bicol Region,CAMARINES SUR,1105,31,880
Region V: Bicol Region,CATANDUANES,109,2,86
Region V: Bicol Region,MASBATE,195,1,175
Region V: Bicol Region,SORSOGON,270,9,211
Region VI: Western Visayas,AKLAN,187,7,146
Region VI: Western Visayas,ANTIQUE,146,1,117
Region VI: Western Visayas,CAPIZ,662,23,453
Region VI: Western Visayas,GUIMARAS,164,1,138
Region VI: Western Visayas,ILOILO,4754,109,3240
Region VI: Western Visayas,NEGROS OCCIDENTAL,7908,165,5848
Region VII: Central Visayas,BOHOL,571,9,429
Region VII: Central Visayas,CEBU,21589,1256,18939
Region VII: Central Visayas,NEGROS ORIENTAL,297,5,235
Region VII: Central Visayas,SIQUIJOR,20,0,15
Region VIII: Eastern Visayas,BILIRAN,128,2,120
Region VIII: Eastern Visayas,EASTERN SAMAR,67,1,61
Region VIII: Eastern Visayas,LEYTE,2772,29,2310
Region VIII: Eastern Visayas,NORTHERN SAMAR,204,0,174
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),1881,14,1486
Region VIII: Eastern Visayas,SOUTHERN LEYTE,370,1,309
Region X: Northern Mindanao,BUKIDNON,463,5,251
Region X: Northern Mindanao,CAMIGUIN,34,0,27
Region X: Northern Mindanao,LANAO DEL NORTE,1348,39,1021
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,332,2,283
Region X: Northern Mindanao,MISAMIS ORIENTAL,1600,28,826
Region XI: Davao Region,DAVAO DE ORO,248,1,206
Region XI: Davao Region,DAVAO DEL NORTE,398,5,317
Region XI: Davao Region,DAVAO DEL SUR,2660,86,1963
Region XI: Davao Region,DAVAO OCCIDENTAL,89,2,59
Region XI: Davao Region,DAVAO ORIENTAL,275,1,234
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),250,2,181
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),390,5,210
Region XII: SOCCSKSARGEN,SARANGANI,142,5,122
Region XII: SOCCSKSARGEN,SOUTH COTABATO,1103,26,670
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,155,5,105
