region,province,confirmed,deaths,recovered
BARMM,BASILAN,169,3,138
BARMM,LANAO DEL SUR,856,28,594
BARMM,MAGUINDANAO,412,5,266
BARMM,SULU,79,8,36
BARMM,TAWI-TAWI,141,4,111
CAR,ABRA,106,1,83
CAR,APAYAO,45,0,35
CAR,BENGUET,2111,24,1272
CAR,IFUGAO,73,0,42
CAR,KALINGA,192,0,172
CAR,MOUNTAIN PROVINCE,32,1,19
CARAGA,AGUSAN DEL NORTE,1377,42,909
CARAGA,AGUSAN DEL SUR,194,3,103
CARAGA,DINAGAT ISLANDS,26,0,20
CARAGA,SURIGAO DEL NORTE,280,10,128
CARAGA,SURIGAO DEL SUR,366,20,226
NCR,NCR,171089,3068,148938
Region I: Ilocos Region,ILOCOS NORTE,196,1,157
Region I: Ilocos Region,ILOCOS SUR,147,0,129
Region I: Ilocos Region,LA UNION,546,17,421
Region I: Ilocos Region,PANGASINAN,1841,54,1063
Region II: Cagayan Valley,BATANES,3,0,0
Region II: Cagayan Valley,CAGAYAN,689,7,478
Region II: Cagayan Valley,ISABELA,1228,10,734
Region II: Cagayan Valley,NUEVA VIZCAYA,600,17,503
Region II: Cagayan Valley,QUIRINO,17,0,12
Region III: Central Luzon,AURORA,22,0,1
Region III: Central Luzon,BATAAN,2709,34,2154
Region III: Central Luzon,BULACAN,9898,125,7710
Region III: Central Luzon,NUEVA ECIJA,1339,19,826
Region III: Central Luzon,PAMPANGA,3942,62,2805
Region III: Central Luzon,TARLAC,658,15,479
Region III: Central Luzon,ZAMBALES,1437,8,964
Region IV-A: CALABARZON,BATANGAS,9401,126,6868
Region IV-A: CALABARZON,CAVITE,18977,170,14953
Region IV-A: CALABARZON,LAGUNA,18177,135,15558
Region IV-A: CALABARZON,QUEZON,3443,56,1932
Region IV-A: CALABARZON,RIZAL,13900,257,10945
Region IV-B: MIMAROPA,MARINDUQUE,108,1,51
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,229,5,171
Region IV-B: MIMAROPA,ORIENTAL MINDORO,928,16,648
Region IV-B: MIMAROPA,PALAWAN,508,4,375
Region IV-B: MIMAROPA,ROMBLON,70,0,58
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),160,4,126
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,196,2,101
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,2690,102,1741
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,85,0,64
Region V: Bicol Region,ALBAY,895,40,752
Region V: Bicol Region,CAMARINES NORTE,162,3,105
Region V: Bicol Region,CAMARINES SUR,1200,32,949
Region V: Bicol Region,CATANDUANES,116,2,99
Region V: Bicol Region,MASBATE,212,1,184
Region V: Bicol Region,SORSOGON,313,11,229
Region VI: Western Visayas,AKLAN,207,7,158
Region VI: Western Visayas,ANTIQUE,159,1,129
Region VI: Western Visayas,CAPIZ,752,27,524
Region VI: Western Visayas,GUIMARAS,177,1,144
Region VI: Western Visayas,ILOILO,5319,124,3865
Region VI: Western Visayas,NEGROS OCCIDENTAL,8561,193,6535
Region VII: Central Visayas,BOHOL,626,9,473
Region VII: Central Visayas,CEBU,21922,1266,19491
Region VII: Central Visayas,NEGROS ORIENTAL,321,5,260
Region VII: Central Visayas,SIQUIJOR,20,0,16
Region VIII: Eastern Visayas,BILIRAN,128,2,123
Region VIII: Eastern Visayas,EASTERN SAMAR,77,1,63
Region VIII: Eastern Visayas,LEYTE,2918,30,2548
Region VIII: Eastern Visayas,NORTHERN SAMAR,334,1,182
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),2011,15,1652
Region VIII: Eastern Visayas,SOUTHERN LEYTE,449,1,330
Region X: Northern Mindanao,BUKIDNON,570,7,291
Region X: Northern Mindanao,CAMIGUIN,37,0,27
Region X: Northern Mindanao,LANAO DEL NORTE,1488,42,1143
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,390,4,297
Region X: Northern Mindanao,MISAMIS ORIENTAL,1949,38,995
Region XI: Davao Region,DAVAO DE ORO,255,2,214
Region XI: Davao Region,DAVAO DEL NORTE,440,5,325
Region XI: Davao Region,DAVAO DEL SUR,3020,98,2011
Region XI: Davao Region,DAVAO OCCIDENTAL,96,2,61
Region XI: Davao Region,DAVAO ORIENTAL,282,2,242
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),293,2,203
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),486,7,286
Region XII: SOCCSKSARGEN,SARANGANI,150,6,120
Region XII: SOCCSKSARGEN,SOUTH COTABATO,1268,29,788
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,167,7,112
