region,province,confirmed,deaths,recovered
BARMM,BASILAN,129,1,121
BARMM,LANAO DEL SUR,424,18,277
BARMM,MAGUINDANAO,239,1,185
BARMM,SULU,36,2,30
BARMM,TAWI-TAWI,25,1,12
CAR,ABRA,87,1,73
CAR,APAYAO,40,0,34
CAR,BENGUET,681,11,517
CAR,IFUGAO,32,0,18
CAR,KALINGA,165,0,108
CAR,MOUNTAIN PROVINCE,21,0,13
CARAGA,AGUSAN DEL NORTE,497,10,236
CARAGA,AGUSAN DEL SUR,82,0,67
CARAGA,DINAGAT ISLANDS,13,0,10
CARAGA,SURIGAO DEL NORTE,106,0,93
CARAGA,SURIGAO DEL SUR,95,1,77
NCR,NCR,135347,2085,109559
Region I: Ilocos Region,ILOCOS NORTE,140,2,81
Region I: Ilocos Region,ILOCOS SUR,130,0,108
Region I: Ilocos Region,LA UNION,364,12,243
Region I: Ilocos Region,PANGASINAN,868,23,586
Region II: Cagayan Valley,CAGAYAN,403,2,281
Region II: Cagayan Valley,ISABELA,587,4,421
Region II: Cagayan Valley,NUEVA VIZCAYA,293,6,70
Region II: Cagayan Valley,QUIRINO,12,0,5
Region III: Central Luzon,AURORA,2,0,1
Region III: Central Luzon,BATAAN,1501,14,807
Region III: Central Luzon,BULACAN,5756,81,4192
Region III: Central Luzon,NUEVA ECIJA,720,12,516
Region III: Central Luzon,PAMPANGA,2331,36,1443
Region III: Central Luzon,TARLAC,353,10,232
Region III: Central Luzon,ZAMBALES,691,6,388
Region IV-A: CALABARZON,BATANGAS,5396,61,3402
Region IV-A: CALABARZON,CAVITE,12095,103,9178
Region IV-A: CALABARZON,LAGUNA,13530,81,10549
Region IV-A: CALABARZON,QUEZON,1721,28,1117
Region IV-A: CALABARZON,RIZAL,9365,155,7030
Region IV-B: MIMAROPA,MARINDUQUE,48,0,33
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,108,2,90
Region IV-B: MIMAROPA,ORIENTAL MINDORO,454,12,256
Region IV-B: MIMAROPA,PALAWAN,319,2,233
Region IV-B: MIMAROPA,ROMBLON,46,0,40
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),122,3,113
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,92,0,72
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,1590,63,1138
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,62,0,55
Region V: Bicol Region,ALBAY,719,22,522
Region V: Bicol Region,CAMARINES NORTE,94,2,71
Region V: Bicol Region,CAMARINES SUR,842,12,608
Region V: Bicol Region,CATANDUANES,82,0,52
Region V: Bicol Region,MASBATE,168,0,150
Region V: Bicol Region,SORSOGON,218,5,165
Region VI: Western Visayas,AKLAN,85,1,67
Region VI: Western Visayas,ANTIQUE,116,0,97
Region VI: Western Visayas,CAPIZ,331,9,212
Region VI: Western Visayas,GUIMARAS,121,0,104
Region VI: Western Visayas,ILOILO,2891,47,2223
Region VI: Western Visayas,NEGROS OCCIDENTAL,4858,71,2513
Region VII: Central Visayas,BOHOL,415,7,306
Region VII: Central Visayas,CEBU,19927,1110,17551
Region VII: Central Visayas,NEGROS ORIENTAL,236,4,189
Region VII: Central Visayas,SIQUIJOR,20,0,18
Region VIII: Eastern Visayas,BILIRAN,114,2,79
Region VIII: Eastern Visayas,EASTERN SAMAR,58,1,43
Region VIII: Eastern Visayas,LEYTE,1967,16,1410
Region VIII: Eastern Visayas,NORTHERN SAMAR,159,0,108
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),1326,11,1021
Region VIII: Eastern Visayas,SOUTHERN LEYTE,282,1,231
Region X: Northern Mindanao,BUKIDNON,219,0,159
Region X: Northern Mindanao,CAMIGUIN,29,0,19
Region X: Northern Mindanao,LANAO DEL NORTE,932,19,577
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,272,3,198
Region X: Northern Mindanao,MISAMIS ORIENTAL,770,12,483
Region XI: Davao Region,DAVAO DE ORO,195,1,161
Region XI: Davao Region,DAVAO DEL NORTE,295,5,227
Region XI: Davao Region,DAVAO DEL SUR,1796,58,1477
Region XI: Davao Region,DAVAO OCCIDENTAL,46,2,40
Region XI: Davao Region,DAVAO ORIENTAL,203,1,179
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),164,1,125
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),149,1,71
Region XII: SOCCSKSARGEN,SARANGANI,117,2,77
Region XII: SOCCSKSARGEN,SOUTH COTABATO,551,8,268
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,106,3,72
