region,province,confirmed,deaths,recovered
BARMM,BASILAN,124,1,116
BARMM,LANAO DEL SUR,367,10,212
BARMM,MAGUINDANAO,200,1,152
BARMM,SULU,33,2,24
BARMM,TAWI-TAWI,15,1,8
CAR,ABRA,82,1,68
CAR,APAYAO,38,0,29
CAR,BENGUET,609,10,328
CAR,IFUGAO,25,0,18
CAR,KALINGA,162,0,50
CAR,MOUNTAIN PROVINCE,22,0,12
CARAGA,AGUSAN DEL NORTE,326,8,140
CARAGA,AGUSAN DEL SUR,74,0,51
CARAGA,DINAGAT ISLANDS,12,0,2
CARAGA,SURIGAO DEL NORTE,97,0,84
CARAGA,SURIGAO DEL SUR,83,0,53
NCR,NCR,122909,1811,84063
Region I: Ilocos Region,ILOCOS NORTE,106,1,61
Region I: Ilocos Region,ILOCOS SUR,115,0,86
Region I: Ilocos Region,LA UNION,294,12,207
Region I: Ilocos Region,PANGASINAN,729,20,433
Region II: Cagayan Valley,CAGAYAN,358,2,210
Region II: Cagayan Valley,ISABELA,482,3,326
Region II: Cagayan Valley,NUEVA VIZCAYA,158,2,38
Region II: Cagayan Valley,QUIRINO,7,0,2
Region III: Central Luzon,AURORA,1,0,0
Region III: Central Luzon,BATAAN,1060,11,533
Region III: Central Luzon,BULACAN,4798,68,2912
Region III: Central Luzon,NUEVA ECIJA,611,10,344
Region III: Central Luzon,PAMPANGA,1978,33,786
Region III: Central Luzon,TARLAC,282,9,169
Region III: Central Luzon,ZAMBALES,536,5,176
Region IV-A: CALABARZON,BATANGAS,4237,55,2171
Region IV-A: CALABARZON,CAVITE,10163,88,6554
Region IV-A: CALABARZON,LAGUNA,11998,66,7524
Region IV-A: CALABARZON,QUEZON,1465,25,763
Region IV-A: CALABARZON,RIZAL,7896,129,5088
Region IV-B: MIMAROPA,MARINDUQUE,44,0,31
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,99,1,78
Region IV-B: MIMAROPA,ORIENTAL MINDORO,296,5,193
Region IV-B: MIMAROPA,PALAWAN,252,2,193
Region IV-B: MIMAROPA,ROMBLON,44,0,36
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),124,3,82
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,82,0,62
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,1429,50,896
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,64,0,52
Region V: Bicol Region,ALBAY,650,15,325
Region V: Bicol Region,CAMARINES NORTE,83,3,55
Region V: Bicol Region,CAMARINES SUR,717,8,372
Region V: Bicol Region,CATANDUANES,68,0,34
Region V: Bicol Region,MASBATE,159,0,137
Region V: Bicol Region,SORSOGON,191,4,98
Region VI: Western Visayas,AKLAN,74,1,50
Region VI: Western Visayas,ANTIQUE,106,0,70
Region VI: Western Visayas,CAPIZ,255,5,143
Region VI: Western Visayas,GUIMARAS,106,0,81
Region VI: Western Visayas,ILOILO,2504,39,1438
Region VI: Western Visayas,NEGROS OCCIDENTAL,3583,41,1248
Region VII: Central Visayas,BOHOL,383,6,212
Region VII: Central Visayas,CEBU,19395,1026,16604
Region VII: Central Visayas,NEGROS ORIENTAL,214,5,145
Region VII: Central Visayas,SIQUIJOR,18,0,14
Region VIII: Eastern Visayas,BILIRAN,107,1,68
Region VIII: Eastern Visayas,EASTERN SAMAR,51,1,31
Region VIII: Eastern Visayas,LEYTE,1669,10,1024
Region VIII: Eastern Visayas,NORTHERN SAMAR,140,0,69
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),1209,7,546
Region VIII: Eastern Visayas,SOUTHERN LEYTE,251,1,207
Region X: Northern Mindanao,BUKIDNON,187,0,118
Region X: Northern Mindanao,CAMIGUIN,25,0,10
Region X: Northern Mindanao,LANAO DEL NORTE,733,11,330
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,246,2,140
Region X: Northern Mindanao,MISAMIS ORIENTAL,579,11,359
Region XI: Davao Region,DAVAO DE ORO,179,1,137
Region XI: Davao Region,DAVAO DEL NORTE,260,5,181
Region XI: Davao Region,DAVAO DEL SUR,1653,51,1295
Region XI: Davao Region,DAVAO OCCIDENTAL,45,2,37
Region XI: Davao Region,DAVAO ORIENTAL,189,1,160
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),139,1,97
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),76,0,53
Region XII: SOCCSKSARGEN,SARANGANI,83,1,69
Region XII: SOCCSKSARGEN,SOUTH COTABATO,338,2,195
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,91,3,66
