region,province,confirmed,deaths,recovered
BARMM,BASILAN,124,1,110
BARMM,LANAO DEL SUR,267,8,174
BARMM,MAGUINDANAO,162,0,141
BARMM,SULU,34,2,21
BARMM,TAWI-TAWI,14,0,7
CAR,ABRA,88,1,42
CAR,APAYAO,39,0,24
CAR,BENGUET,504,8,241
CAR,IFUGAO,23,0,19
CAR,KALINGA,120,0,34
CAR,MOUNTAIN PROVINCE,19,0,9
CARAGA,AGUSAN DEL NORTE,214,4,120
CARAGA,AGUSAN DEL SUR,66,0,36
CARAGA,DINAGAT ISLANDS,11,0,1
CARAGA,SURIGAO DEL NORTE,94,0,79
CARAGA,SURIGAO DEL SUR,77,0,49
NCR,NCR,106171,1451,67458
Region I: Ilocos Region,ILOCOS NORTE,83,0,52
Region I: Ilocos Region,ILOCOS SUR,114,0,71
Region I: Ilocos Region,LA UNION,254,11,123
Region I: Ilocos Region,PANGASINAN,599,15,360
Region II: Cagayan Valley,CAGAYAN,283,2,185
Region II: Cagayan Valley,ISABELA,385,1,265
Region II: Cagayan Valley,NUEVA VIZCAYA,52,1,31
Region II: Cagayan Valley,QUIRINO,4,0,0
Region III: Central Luzon,AURORA,13,0,1
Region III: Central Luzon,BATAAN,784,8,437
Region III: Central Luzon,BULACAN,4081,45,2166
Region III: Central Luzon,NUEVA ECIJA,514,7,272
Region III: Central Luzon,PAMPANGA,1462,22,579
Region III: Central Luzon,TARLAC,232,7,121
Region III: Central Luzon,ZAMBALES,362,4,126
Region IV-A: CALABARZON,BATANGAS,3099,41,1532
Region IV-A: CALABARZON,CAVITE,8442,67,5016
Region IV-A: CALABARZON,LAGUNA,10011,54,5848
Region IV-A: CALABARZON,QUEZON,1029,16,573
Region IV-A: CALABARZON,RIZAL,6699,87,3886
Region IV-B: MIMAROPA,MARINDUQUE,37,0,26
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,95,1,73
Region IV-B: MIMAROPA,ORIENTAL MINDORO,248,4,105
Region IV-B: MIMAROPA,PALAWAN,240,2,160
Region IV-B: MIMAROPA,ROMBLON,39,0,32
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),112,1,68
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,75,0,54
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,1167,36,742
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,59,0,35
Region V: Bicol Region,ALBAY,478,11,238
Region V: Bicol Region,CAMARINES NORTE,65,2,38
Region V: Bicol Region,CAMARINES SUR,529,6,278
Region V: Bicol Region,CATANDUANES,47,0,26
Region V: Bicol Region,MASBATE,150,0,112
Region V: Bicol Region,SORSOGON,154,3,73
Region VI: Western Visayas,AKLAN,64,1,39
Region VI: Western Visayas,ANTIQUE,99,0,52
Region VI: Western Visayas,CAPIZ,164,3,104
Region VI: Western Visayas,GUIMARAS,91,0,39
Region VI: Western Visayas,ILOILO,1864,23,764
Region VI: Western Visayas,NEGROS OCCIDENTAL,2260,23,860
Region VII: Central Visayas,BOHOL,291,6,181
Region VII: Central Visayas,CEBU,18644,999,15943
Region VII: Central Visayas,NEGROS ORIENTAL,193,5,136
Region VII: Central Visayas,SIQUIJOR,18,0,11
Region VIII: Eastern Visayas,BILIRAN,73,1,61
Region VIII: Eastern Visayas,EASTERN SAMAR,41,1,18
Region VIII: Eastern Visayas,LEYTE,1129,3,739
Region VIII: Eastern Visayas,NORTHERN SAMAR,70,0,52
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),766,3,329
Region VIII: Eastern Visayas,SOUTHERN LEYTE,225,0,171
Region X: Northern Mindanao,BUKIDNON,153,0,105
Region X: Northern Mindanao,CAMIGUIN,17,0,6
Region X: Northern Mindanao,LANAO DEL NORTE,531,5,221
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,182,2,108
Region X: Northern Mindanao,MISAMIS ORIENTAL,472,10,294
Region XI: Davao Region,DAVAO DE ORO,157,1,114
Region XI: Davao Region,DAVAO DEL NORTE,210,5,156
Region XI: Davao Region,DAVAO DEL SUR,1438,47,1073
Region XI: Davao Region,DAVAO OCCIDENTAL,43,2,32
Region XI: Davao Region,DAVAO ORIENTAL,166,1,122
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),124,1,82
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),61,0,42
Region XII: SOCCSKSARGEN,SARANGANI,75,0,66
Region XII: SOCCSKSARGEN,SOUTH COTABATO,252,0,171
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,75,3,56
