region,province,confirmed,deaths,recovered
BARMM,BASILAN,125,1,117
BARMM,LANAO DEL SUR,299,8,202
BARMM,MAGUINDANAO,198,1,151
BARMM,SULU,33,2,24
BARMM,TAWI-TAWI,14,0,8
CAR,ABRA,85,1,67
CAR,APAYAO,38,0,29
CAR,BENGUET,562,8,326
CAR,IFUGAO,20,0,18
CAR,KALINGA,139,0,50
CAR,MOUNTAIN PROVINCE,21,0,12
CARAGA,AGUSAN DEL NORTE,253,5,140
CARAGA,AGUSAN DEL SUR,73,0,54
CARAGA,DINAGAT ISLANDS,11,0,2
CARAGA,SURIGAO DEL NORTE,96,0,86
CARAGA,SURIGAO DEL SUR,79,0,54
NCR,NCR,113234,1657,81425
NCR,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)",47,0,3
NCR,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",282,0,6
NCR,"NCR, SECOND DISTRICT (NOT A PROVINCE)",176,1,6
NCR,"NCR, THIRD DISTRICT (NOT A PROVINCE)",131,0,7
Region I: Ilocos Region,ILOCOS NORTE,96,0,62
Region I: Ilocos Region,ILOCOS SUR,113,0,84
Region I: Ilocos Region,LA UNION,266,11,177
Region I: Ilocos Region,PANGASINAN,679,17,425
Region II: Cagayan Valley,BATANES,2,0,1
Region II: Cagayan Valley,CAGAYAN,342,3,209
Region II: Cagayan Valley,ISABELA,416,2,308
Region II: Cagayan Valley,NUEVA VIZCAYA,81,1,37
Region II: Cagayan Valley,QUIRINO,4,0,1
Region III: Central Luzon,AURORA,7,0,1
Region III: Central Luzon,BATAAN,868,9,524
Region III: Central Luzon,BULACAN,4352,56,2794
Region III: Central Luzon,NUEVA ECIJA,553,9,337
Region III: Central Luzon,PAMPANGA,1662,32,770
Region III: Central Luzon,TARLAC,249,8,158
Region III: Central Luzon,ZAMBALES,464,5,172
Region IV-A: CALABARZON,BATANGAS,3633,43,2037
Region IV-A: CALABARZON,CAVITE,9281,78,6485
Region IV-A: CALABARZON,LAGUNA,10852,59,7371
Region IV-A: CALABARZON,QUEZON,1265,19,697
Region IV-A: CALABARZON,RIZAL,7134,116,4881
Region IV-B: MIMAROPA,MARINDUQUE,41,0,31
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,97,1,76
Region IV-B: MIMAROPA,ORIENTAL MINDORO,261,4,169
Region IV-B: MIMAROPA,PALAWAN,241,2,186
Region IV-B: MIMAROPA,ROMBLON,43,0,36
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),115,2,81
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,79,0,62
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,1271,47,840
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,61,0,50
Region V: Bicol Region,ALBAY,566,15,325
Region V: Bicol Region,CAMARINES NORTE,75,3,54
Region V: Bicol Region,CAMARINES SUR,595,6,353
Region V: Bicol Region,CATANDUANES,56,0,34
Region V: Bicol Region,MASBATE,158,0,139
Region V: Bicol Region,SORSOGON,173,4,97
Region VI: Western Visayas,AKLAN,68,1,51
Region VI: Western Visayas,ANTIQUE,99,0,64
Region VI: Western Visayas,CAPIZ,200,4,119
Region VI: Western Visayas,GUIMARAS,99,0,55
Region VI: Western Visayas,ILOILO,2106,32,1288
Region VI: Western Visayas,NEGROS OCCIDENTAL,2635,32,1106
Region VII: Central Visayas,BOHOL,362,6,211
Region VII: Central Visayas,CEBU,18927,1013,16471
Region VII: Central Visayas,NEGROS ORIENTAL,199,5,143
Region VII: Central Visayas,SIQUIJOR,18,0,14
Region VIII: Eastern Visayas,BILIRAN,79,1,63
Region VIII: Eastern Visayas,EASTERN SAMAR,47,1,20
Region VIII: Eastern Visayas,LEYTE,1344,5,815
Region VIII: Eastern Visayas,NORTHERN SAMAR,97,0,59
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),1038,4,376
Region VIII: Eastern Visayas,SOUTHERN LEYTE,242,1,177
Region X: Northern Mindanao,BUKIDNON,168,0,118
Region X: Northern Mindanao,CAMIGUIN,21,0,10
Region X: Northern Mindanao,LANAO DEL NORTE,571,7,321
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,212,2,139
Region X: Northern Mindanao,MISAMIS ORIENTAL,507,10,353
Region XI: Davao Region,DAVAO DE ORO,163,1,134
Region XI: Davao Region,DAVAO DEL NORTE,226,5,177
Region XI: Davao Region,DAVAO DEL SUR,1516,50,1158
Region XI: Davao Region,DAVAO OCCIDENTAL,33,2,25
Region XI: Davao Region,DAVAO ORIENTAL,172,1,149
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),130,1,95
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),63,0,45
Region XII: SOCCSKSARGEN,SARANGANI,75,0,69
Region XII: SOCCSKSARGEN,SOUTH COTABATO,269,0,192
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,81,3,60
