region,province,confirmed,deaths,recovered
BARMM,BASILAN,101,0,0
BARMM,LANAO DEL SUR,129,3,83
BARMM,MAGUINDANAO,100,0,19
BARMM,SULU,13,2,1
BARMM,TAWI-TAWI,6,0,0
CAR,ABRA,20,0,10
CAR,APAYAO,18,0,7
CAR,BENGUET,129,2,78
CAR,IFUGAO,11,0,2
CAR,KALINGA,8,0,5
CAR,MOUNTAIN PROVINCE,5,0,1
CARAGA,AGUSAN DEL NORTE,56,2,19
CARAGA,AGUSAN DEL SUR,17,0,6
CARAGA,SURIGAO DEL NORTE,41,0,18
CARAGA,SURIGAO DEL SUR,14,0,8
MIMAROPA,MARINDUQUE,18,0,7
MIMAROPA,OCCIDENTAL MINDORO,59,1,43
MIMAROPA,ORIENTAL MINDORO,67,2,22
MIMAROPA,PALAWAN,70,1,29
MIMAROPA,ROMBLON,10,0,3
NCR,MASBATE,1,0,1
NCR,METRO MANILA,1,0,0
NCR,NCR,36459,967,12414
Region I: Ilocos Region,ILOCOS NORTE,20,0,7
Region I: Ilocos Region,ILOCOS SUR,22,0,4
Region I: Ilocos Region,LA UNION,74,6,23
Region I: Ilocos Region,PANGASINAN,201,9,87
Region II: Cagayan Valley,CAGAYAN,117,0,56
Region II: Cagayan Valley,ISABELA,98,0,47
Region II: Cagayan Valley,NUEVA VIZCAYA,25,1,7
Region III: Central Luzon,AURORA,2,0,0
Region III: Central Luzon,BATAAN,282,6,164
Region III: Central Luzon,BULACAN,1000,27,303
Region III: Central Luzon,NUEVA ECIJA,165,3,71
Region III: Central Luzon,PAMPANGA,296,8,100
Region III: Central Luzon,TARLAC,74,5,42
Region III: Central Luzon,ZAMBALES,91,2,40
Region IV-A: CALABARZON,BATANGAS,661,24,234
Region IV-A: CALABARZON,CAVITE,1643,40,383
Region IV-A: CALABARZON,LAGUNA,2378,32,546
Region IV-A: CALABARZON,QUEZON,276,8,122
Region IV-A: CALABARZON,RIZAL,1742,54,597
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),39,0,20
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,38,0,14
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,547,15,224
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,26,0,1
Region V: Bicol Region,ALBAY,132,4,72
Region V: Bicol Region,CAMARINES NORTE,23,1,6
Region V: Bicol Region,CAMARINES SUR,158,1,50
Region V: Bicol Region,CATANDUANES,14,0,2
Region V: Bicol Region,MASBATE,49,0,2
Region V: Bicol Region,SORSOGON,24,1,8
Region VI: Western Visayas,AKLAN,19,0,8
Region VI: Western Visayas,ANTIQUE,34,0,18
Region VI: Western Visayas,CAPIZ,42,2,5
Region VI: Western Visayas,GUIMARAS,25,0,15
Region VI: Western Visayas,ILOILO,410,9,199
Region VI: Western Visayas,NEGROS OCCIDENTAL,495,4,119
Region VII: Central Visayas,BOHOL,118,2,28
Region VII: Central Visayas,CEBU,12969,579,4536
Region VII: Central Visayas,NEGROS ORIENTAL,105,3,19
Region VII: Central Visayas,SIQUIJOR,6,0,0
Region VIII: Eastern Visayas,BILIRAN,26,1,21
Region VIII: Eastern Visayas,EASTERN SAMAR,3,0,2
Region VIII: Eastern Visayas,LEYTE,425,0,336
Region VIII: Eastern Visayas,NORTHERN SAMAR,26,0,16
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),145,1,112
Region VIII: Eastern Visayas,SOUTHERN LEYTE,105,0,81
Region X: Northern Mindanao,BUKIDNON,54,0,9
Region X: Northern Mindanao,CAMIGUIN,4,0,1
Region X: Northern Mindanao,LANAO DEL NORTE,126,3,18
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,75,1,24
Region X: Northern Mindanao,MISAMIS ORIENTAL,178,7,35
Region XI: Davao Region,DAVAO DE ORO,80,1,21
Region XI: Davao Region,DAVAO DEL NORTE,113,4,34
Region XI: Davao Region,DAVAO DEL SUR,806,37,491
Region XI: Davao Region,DAVAO OCCIDENTAL,24,2,1
Region XI: Davao Region,DAVAO ORIENTAL,84,1,22
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),47,1,11
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),52,0,17
Region XII: SOCCSKSARGEN,SARANGANI,43,0,2
Region XII: SOCCSKSARGEN,SOUTH COTABATO,77,0,27
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,28,2,16
