region,province,confirmed,deaths,recovered
BARMM,BASILAN,120,1,103
BARMM,LANAO DEL SUR,232,4,166
BARMM,MAGUINDANAO,159,0,135
BARMM,SULU,28,2,17
BARMM,TAWI-TAWI,12,0,6
CAR,ABRA,75,1,30
CAR,APAYAO,39,0,21
CAR,BENGUET,438,6,201
CAR,IFUGAO,25,0,20
CAR,KALINGA,86,0,28
CAR,MOUNTAIN PROVINCE,17,0,9
CARAGA,AGUSAN DEL NORTE,143,1,103
CARAGA,AGUSAN DEL SUR,53,0,31
CARAGA,DINAGAT ISLANDS,3,0,1
CARAGA,SURIGAO DEL NORTE,84,0,67
CARAGA,SURIGAO DEL SUR,60,0,35
NCR,NCR,85074,1208,54004
Region I: Ilocos Region,ILOCOS NORTE,68,0,33
Region I: Ilocos Region,ILOCOS SUR,107,0,59
Region I: Ilocos Region,LA UNION,240,9,94
Region I: Ilocos Region,PANGASINAN,476,14,299
Region II: Cagayan Valley,CAGAYAN,236,1,162
Region II: Cagayan Valley,ISABELA,346,1,156
Region II: Cagayan Valley,NUEVA VIZCAYA,56,1,33
Region II: Cagayan Valley,QUIRINO,4,0,0
Region III: Central Luzon,AURORA,12,0,1
Region III: Central Luzon,BATAAN,626,7,352
Region III: Central Luzon,BULACAN,3021,34,1671
Region III: Central Luzon,NUEVA ECIJA,408,5,214
Region III: Central Luzon,PAMPANGA,970,15,417
Region III: Central Luzon,TARLAC,184,5,97
Region III: Central Luzon,ZAMBALES,203,4,102
Region IV-A: CALABARZON,BATANGAS,2240,38,1083
Region IV-A: CALABARZON,CAVITE,6314,56,3929
Region IV-A: CALABARZON,LAGUNA,7915,40,4588
Region IV-A: CALABARZON,QUEZON,840,13,397
Region IV-A: CALABARZON,RIZAL,5318,73,3004
Region IV-B: MIMAROPA,MARINDUQUE,31,0,19
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,87,1,67
Region IV-B: MIMAROPA,ORIENTAL MINDORO,186,4,71
Region IV-B: MIMAROPA,PALAWAN,201,1,112
Region IV-B: MIMAROPA,ROMBLON,40,0,26
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),79,0,43
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,65,0,47
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,996,32,639
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,49,0,26
Region V: Bicol Region,ALBAY,365,9,189
Region V: Bicol Region,CAMARINES NORTE,62,1,28
Region V: Bicol Region,CAMARINES SUR,393,5,219
Region V: Bicol Region,CATANDUANES,37,0,18
Region V: Bicol Region,MASBATE,144,0,85
Region V: Bicol Region,SORSOGON,106,1,44
Region VI: Western Visayas,AKLAN,55,1,31
Region VI: Western Visayas,ANTIQUE,82,0,45
Region VI: Western Visayas,CAPIZ,134,2,80
Region VI: Western Visayas,GUIMARAS,64,0,36
Region VI: Western Visayas,ILOILO,1460,18,598
Region VI: Western Visayas,NEGROS OCCIDENTAL,1261,9,635
Region VII: Central Visayas,BOHOL,268,6,161
Region VII: Central Visayas,CEBU,18046,918,15212
Region VII: Central Visayas,NEGROS ORIENTAL,170,3,133
Region VII: Central Visayas,SIQUIJOR,17,0,10
Region VIII: Eastern Visayas,BILIRAN,67,1,35
Region VIII: Eastern Visayas,EASTERN SAMAR,26,0,9
Region VIII: Eastern Visayas,LEYTE,913,0,545
Region VIII: Eastern Visayas,NORTHERN SAMAR,58,0,38
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),396,2,229
Region VIII: Eastern Visayas,SOUTHERN LEYTE,201,0,130
Region X: Northern Mindanao,BUKIDNON,129,0,89
Region X: Northern Mindanao,CAMIGUIN,13,0,4
Region X: Northern Mindanao,LANAO DEL NORTE,385,4,195
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,167,1,89
Region X: Northern Mindanao,MISAMIS ORIENTAL,409,9,254
Region XI: Davao Region,DAVAO DE ORO,148,1,102
Region XI: Davao Region,DAVAO DEL NORTE,182,4,127
Region XI: Davao Region,DAVAO DEL SUR,1283,47,914
Region XI: Davao Region,DAVAO OCCIDENTAL,38,2,31
Region XI: Davao Region,DAVAO ORIENTAL,151,1,89
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),106,1,64
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),55,0,43
Region XII: SOCCSKSARGEN,SARANGANI,76,0,69
Region XII: SOCCSKSARGEN,SOUTH COTABATO,204,0,134
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,68,3,49
