region,province,confirmed,deaths,recovered
BARMM,BASILAN,146,2,126
BARMM,LANAO DEL SUR,657,24,407
BARMM,MAGUINDANAO,278,3,224
BARMM,SULU,41,4,31
BARMM,TAWI-TAWI,121,3,27
CAR,ABRA,90,1,76
CAR,APAYAO,38,0,33
CAR,BENGUET,1071,14,663
CAR,IFUGAO,49,0,28
CAR,KALINGA,174,0,166
CAR,MOUNTAIN PROVINCE,20,1,17
CARAGA,AGUSAN DEL NORTE,836,18,460
CARAGA,AGUSAN DEL SUR,101,0,79
CARAGA,DINAGAT ISLANDS,20,0,14
CARAGA,SURIGAO DEL NORTE,112,0,96
CARAGA,SURIGAO DEL SUR,196,3,101
NCR,NCR,139522,2503,116881
Region I: Ilocos Region,ILOCOS NORTE,172,1,111
Region I: Ilocos Region,ILOCOS SUR,137,1,118
Region I: Ilocos Region,LA UNION,455,12,313
Region I: Ilocos Region,PANGASINAN,1162,28,765
Region II: Cagayan Valley,CAGAYAN,501,3,377
Region II: Cagayan Valley,ISABELA,771,6,552
Region II: Cagayan Valley,NUEVA VIZCAYA,562,13,245
Region II: Cagayan Valley,QUIRINO,11,0,9
Region III: Central Luzon,AURORA,3,0,0
Region III: Central Luzon,BATAAN,2273,22,1391
Region III: Central Luzon,BULACAN,8120,100,5944
Region III: Central Luzon,NUEVA ECIJA,879,12,657
Region III: Central Luzon,PAMPANGA,3054,44,2170
Region III: Central Luzon,TARLAC,522,10,316
Region III: Central Luzon,ZAMBALES,1060,6,624
Region IV-A: CALABARZON,BATANGAS,7296,96,5006
Region IV-A: CALABARZON,CAVITE,15204,139,11852
Region IV-A: CALABARZON,LAGUNA,16036,100,13257
Region IV-A: CALABARZON,QUEZON,2213,31,1544
Region IV-A: CALABARZON,RIZAL,11442,204,8965
Region IV-B: MIMAROPA,MARINDUQUE,60,1,42
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,165,3,111
Region IV-B: MIMAROPA,ORIENTAL MINDORO,712,13,466
Region IV-B: MIMAROPA,PALAWAN,384,4,299
Region IV-B: MIMAROPA,ROMBLON,57,0,53
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),134,3,119
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,108,1,84
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,1917,81,1446
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,65,0,59
Region V: Bicol Region,ALBAY,824,27,671
Region V: Bicol Region,CAMARINES NORTE,116,3,92
Region V: Bicol Region,CAMARINES SUR,999,21,793
Region V: Bicol Region,CATANDUANES,99,1,75
Region V: Bicol Region,MASBATE,192,1,167
Region V: Bicol Region,SORSOGON,241,7,198
Region VI: Western Visayas,AKLAN,153,6,101
Region VI: Western Visayas,ANTIQUE,135,1,108
Region VI: Western Visayas,CAPIZ,537,17,336
Region VI: Western Visayas,GUIMARAS,145,1,118
Region VI: Western Visayas,ILOILO,3811,73,2822
Region VI: Western Visayas,NEGROS OCCIDENTAL,6785,120,4729
Region VII: Central Visayas,BOHOL,508,8,414
Region VII: Central Visayas,CEBU,21068,1208,18502
Region VII: Central Visayas,NEGROS ORIENTAL,283,5,224
Region VII: Central Visayas,SIQUIJOR,19,0,18
Region VIII: Eastern Visayas,BILIRAN,125,2,115
Region VIII: Eastern Visayas,EASTERN SAMAR,66,1,56
Region VIII: Eastern Visayas,LEYTE,2454,23,1993
Region VIII: Eastern Visayas,NORTHERN SAMAR,180,0,157
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),1597,13,1325
Region VIII: Eastern Visayas,SOUTHERN LEYTE,326,1,274
Region X: Northern Mindanao,BUKIDNON,321,3,218
Region X: Northern Mindanao,CAMIGUIN,30,0,28
Region X: Northern Mindanao,LANAO DEL NORTE,1202,30,903
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,296,2,267
Region X: Northern Mindanao,MISAMIS ORIENTAL,1152,21,678
Region XI: Davao Region,DAVAO DE ORO,229,1,191
Region XI: Davao Region,DAVAO DEL NORTE,343,4,277
Region XI: Davao Region,DAVAO DEL SUR,2178,66,1718
Region XI: Davao Region,DAVAO OCCIDENTAL,67,2,44
Region XI: Davao Region,DAVAO ORIENTAL,243,1,211
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),215,2,155
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),277,2,187
Region XII: SOCCSKSARGEN,SARANGANI,130,3,111
Region XII: SOCCSKSARGEN,SOUTH COTABATO,853,17,494
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,124,4,100
