region,province,confirmed,deaths,recovered
BARMM,BASILAN,76,0,0
BARMM,LANAO DEL SUR,76,3,38
BARMM,MAGUINDANAO,24,0,5
BARMM,SULU,7,2,0
BARMM,TAWI-TAWI,1,0,0
CAR,ABRA,9,0,5
CAR,APAYAO,14,0,6
CAR,BENGUET,105,3,73
CAR,IFUGAO,6,0,2
CAR,KALINGA,8,0,6
CAR,MOUNTAIN PROVINCE,1,0,1
CARAGA,AGUSAN DEL NORTE,65,0,24
CARAGA,AGUSAN DEL SUR,17,0,2
CARAGA,SURIGAO DEL NORTE,46,0,2
CARAGA,SURIGAO DEL SUR,21,0,4
MIMAROPA,MARINDUQUE,7,0,7
MIMAROPA,OCCIDENTAL MINDORO,47,1,36
MIMAROPA,ORIENTAL MINDORO,33,2,21
MIMAROPA,PALAWAN,48,1,7
MIMAROPA,ROMBLON,7,0,2
NCR,CAMARINES SUR,3,0,2
NCR,MASBATE,2,0,1
NCR,NCR,19310,881,8202
REPATRIATE,ABRA,1,0,0
REPATRIATE,AGUSAN DEL NORTE,3,0,1
REPATRIATE,AGUSAN DEL SUR,1,0,1
REPATRIATE,AKLAN,1,0,1
REPATRIATE,ALBAY,5,0,2
REPATRIATE,ANTIQUE,2,0,1
REPATRIATE,BASILAN,3,0,0
REPATRIATE,BATAAN,8,0,3
REPATRIATE,BATANGAS,17,0,2
REPATRIATE,BENGUET,1,0,0
REPATRIATE,BOHOL,3,0,0
REPATRIATE,BUKIDNON,8,0,2
REPATRIATE,BULACAN,23,0,11
REPATRIATE,CAGAYAN,2,0,1
REPATRIATE,CAMARINES SUR,4,0,2
REPATRIATE,CAPIZ,1,0,0
REPATRIATE,CATANDUANES,2,0,0
REPATRIATE,CAVITE,23,1,5
REPATRIATE,CEBU,22,0,7
REPATRIATE,COTABATO (NORTH COTABATO),1,0,1
REPATRIATE,COTABATO CITY,3,0,1
REPATRIATE,DAVAO DEL NORTE,5,0,0
REPATRIATE,DAVAO DEL SUR,20,0,4
REPATRIATE,DAVAO ORIENTAL,1,0,0
REPATRIATE,EASTERN SAMAR,1,0,0
REPATRIATE,GUIMARAS,3,0,3
REPATRIATE,ILOCOS NORTE,1,0,0
REPATRIATE,ILOILO,9,0,3
