region,province,confirmed,deaths,recovered
BARMM,BASILAN,142,1,125
BARMM,LANAO DEL SUR,557,23,341
BARMM,MAGUINDANAO,259,2,196
BARMM,SULU,39,3,28
BARMM,TAWI-TAWI,98,3,15
CAR,ABRA,85,1,73
CAR,APAYAO,34,0,33
CAR,BENGUET,867,14,575
CAR,IFUGAO,45,0,26
CAR,KALINGA,168,0,155
CAR,MOUNTAIN PROVINCE,21,1,14
CARAGA,AGUSAN DEL NORTE,724,12,313
CARAGA,AGUSAN DEL SUR,88,0,76
CARAGA,DINAGAT ISLANDS,17,0,13
CARAGA,SURIGAO DEL NORTE,108,0,98
CARAGA,SURIGAO DEL SUR,138,1,81
NCR,NCR,135621,2370,108960
Region I: Ilocos Region,ILOCOS NORTE,161,1,99
Region I: Ilocos Region,ILOCOS SUR,138,1,111
Region I: Ilocos Region,LA UNION,424,13,269
Region I: Ilocos Region,PANGASINAN,1074,26,687
Region II: Cagayan Valley,CAGAYAN,461,3,352
Region II: Cagayan Valley,ISABELA,724,5,486
Region II: Cagayan Valley,NUEVA VIZCAYA,507,10,161
Region II: Cagayan Valley,QUIRINO,12,0,8
Region III: Central Luzon,AURORA,3,0,0
Region III: Central Luzon,BATAAN,2157,19,1047
Region III: Central Luzon,BULACAN,7620,91,4771
Region III: Central Luzon,NUEVA ECIJA,808,12,599
Region III: Central Luzon,PAMPANGA,2767,40,1873
Region III: Central Luzon,TARLAC,480,10,268
Region III: Central Luzon,ZAMBALES,942,6,549
Region IV-A: CALABARZON,BATANGAS,6606,87,4207
Region IV-A: CALABARZON,CAVITE,14060,125,10467
Region IV-A: CALABARZON,LAGUNA,15066,96,11846
Region IV-A: CALABARZON,QUEZON,2009,31,1377
Region IV-A: CALABARZON,RIZAL,10879,192,8024
Region IV-B: MIMAROPA,MARINDUQUE,49,1,38
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,148,2,105
Region IV-B: MIMAROPA,ORIENTAL MINDORO,554,12,337
Region IV-B: MIMAROPA,PALAWAN,357,4,259
Region IV-B: MIMAROPA,ROMBLON,59,0,45
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),132,3,117
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,108,0,75
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,1803,75,1333
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,69,0,58
Region V: Bicol Region,ALBAY,787,27,609
Region V: Bicol Region,CAMARINES NORTE,105,2,80
Region V: Bicol Region,CAMARINES SUR,953,18,712
Region V: Bicol Region,CATANDUANES,92,1,60
Region V: Bicol Region,MASBATE,185,1,161
Region V: Bicol Region,SORSOGON,232,7,184
Region VI: Western Visayas,AKLAN,136,2,75
Region VI: Western Visayas,ANTIQUE,129,0,104
Region VI: Western Visayas,CAPIZ,441,14,267
Region VI: Western Visayas,GUIMARAS,132,0,117
Region VI: Western Visayas,ILOILO,3450,56,2629
Region VI: Western Visayas,NEGROS OCCIDENTAL,6021,99,3830
Region VII: Central Visayas,BOHOL,471,8,381
Region VII: Central Visayas,CEBU,20718,1186,18124
Region VII: Central Visayas,NEGROS ORIENTAL,259,4,202
Region VII: Central Visayas,SIQUIJOR,19,0,18
Region VIII: Eastern Visayas,BILIRAN,123,2,108
Region VIII: Eastern Visayas,EASTERN SAMAR,64,1,50
Region VIII: Eastern Visayas,LEYTE,2272,24,1833
Region VIII: Eastern Visayas,NORTHERN SAMAR,178,0,145
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),1463,12,1278
Region VIII: Eastern Visayas,SOUTHERN LEYTE,310,1,266
Region X: Northern Mindanao,BUKIDNON,270,2,187
Region X: Northern Mindanao,CAMIGUIN,29,0,24
Region X: Northern Mindanao,LANAO DEL NORTE,1096,27,767
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,293,3,253
Region X: Northern Mindanao,MISAMIS ORIENTAL,978,16,582
Region XI: Davao Region,DAVAO DE ORO,208,1,176
Region XI: Davao Region,DAVAO DEL NORTE,327,5,262
Region XI: Davao Region,DAVAO DEL SUR,2022,58,1627
Region XI: Davao Region,DAVAO OCCIDENTAL,47,2,43
Region XI: Davao Region,DAVAO ORIENTAL,234,1,195
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),196,1,140
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),231,1,112
Region XII: SOCCSKSARGEN,SARANGANI,129,2,99
Region XII: SOCCSKSARGEN,SOUTH COTABATO,714,10,350
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,109,3,77
