region,province,confirmed,deaths,recovered
BARMM,BASILAN,143,1,124
BARMM,LANAO DEL SUR,596,24,341
BARMM,MAGUINDANAO,262,3,196
BARMM,SULU,39,3,28
BARMM,TAWI-TAWI,102,3,15
CAR,ABRA,92,1,76
CAR,APAYAO,35,0,34
CAR,BENGUET,942,14,605
CAR,IFUGAO,45,0,26
CAR,KALINGA,172,0,156
CAR,MOUNTAIN PROVINCE,21,1,16
CARAGA,AGUSAN DEL NORTE,798,13,311
CARAGA,AGUSAN DEL SUR,91,0,76
CARAGA,DINAGAT ISLANDS,18,0,12
CARAGA,SURIGAO DEL NORTE,111,0,97
CARAGA,SURIGAO DEL SUR,171,1,81
NCR,NCR,138541,2438,109436
Region I: Ilocos Region,ILOCOS NORTE,171,1,102
Region I: Ilocos Region,ILOCOS SUR,139,1,111
Region I: Ilocos Region,LA UNION,430,12,268
Region I: Ilocos Region,PANGASINAN,1108,28,688
Region II: Cagayan Valley,CAGAYAN,479,3,352
Region II: Cagayan Valley,ISABELA,746,5,485
Region II: Cagayan Valley,NUEVA VIZCAYA,519,10,161
Region II: Cagayan Valley,QUIRINO,12,0,8
Region III: Central Luzon,AURORA,1,0,0
Region III: Central Luzon,BATAAN,2200,20,1047
Region III: Central Luzon,BULACAN,7892,100,4781
Region III: Central Luzon,NUEVA ECIJA,832,13,598
Region III: Central Luzon,PAMPANGA,2880,43,1892
Region III: Central Luzon,TARLAC,497,10,270
Region III: Central Luzon,ZAMBALES,968,6,549
Region IV-A: CALABARZON,BATANGAS,7020,92,4240
Region IV-A: CALABARZON,CAVITE,14627,130,10471
Region IV-A: CALABARZON,LAGUNA,15665,97,11864
Region IV-A: CALABARZON,QUEZON,2108,31,1378
Region IV-A: CALABARZON,RIZAL,11188,197,8032
Region IV-B: MIMAROPA,MARINDUQUE,54,1,39
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,149,2,104
Region IV-B: MIMAROPA,ORIENTAL MINDORO,600,13,353
Region IV-B: MIMAROPA,PALAWAN,372,4,262
Region IV-B: MIMAROPA,ROMBLON,59,0,45
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),134,3,118
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,110,1,75
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,1867,77,1363
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,68,0,59
Region V: Bicol Region,ALBAY,797,27,610
Region V: Bicol Region,CAMARINES NORTE,106,2,80
Region V: Bicol Region,CAMARINES SUR,974,19,710
Region V: Bicol Region,CATANDUANES,100,1,60
Region V: Bicol Region,MASBATE,184,1,160
Region V: Bicol Region,SORSOGON,235,7,183
Region VI: Western Visayas,AKLAN,152,2,78
Region VI: Western Visayas,ANTIQUE,132,1,108
Region VI: Western Visayas,CAPIZ,465,15,267
Region VI: Western Visayas,GUIMARAS,137,0,117
Region VI: Western Visayas,ILOILO,3621,60,2659
Region VI: Western Visayas,NEGROS OCCIDENTAL,6452,112,4146
Region VII: Central Visayas,BOHOL,489,8,380
Region VII: Central Visayas,CEBU,20844,1196,18187
Region VII: Central Visayas,NEGROS ORIENTAL,266,4,202
Region VII: Central Visayas,SIQUIJOR,19,0,18
Region VIII: Eastern Visayas,BILIRAN,122,2,109
Region VIII: Eastern Visayas,EASTERN SAMAR,66,1,54
Region VIII: Eastern Visayas,LEYTE,2406,24,1903
Region VIII: Eastern Visayas,NORTHERN SAMAR,179,0,152
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),1556,12,1307
Region VIII: Eastern Visayas,SOUTHERN LEYTE,321,1,270
Region X: Northern Mindanao,BUKIDNON,287,3,187
Region X: Northern Mindanao,CAMIGUIN,28,0,23
Region X: Northern Mindanao,LANAO DEL NORTE,1182,29,769
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,297,3,253
Region X: Northern Mindanao,MISAMIS ORIENTAL,1072,16,585
Region XI: Davao Region,DAVAO DE ORO,208,1,177
Region XI: Davao Region,DAVAO DEL NORTE,340,5,263
Region XI: Davao Region,DAVAO DEL SUR,2070,60,1624
Region XI: Davao Region,DAVAO OCCIDENTAL,54,2,43
Region XI: Davao Region,DAVAO ORIENTAL,240,1,197
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),205,1,140
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),249,1,154
Region XII: SOCCSKSARGEN,SARANGANI,129,2,105
Region XII: SOCCSKSARGEN,SOUTH COTABATO,758,10,350
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,112,4,77
