region,province,confirmed,deaths,recovered
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),37,0,0
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,35,0,5
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,438,12,201
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,25,0,1
Region V: Bicol Region,ALBAY,120,4,66
Region V: Bicol Region,CAMARINES NORTE,21,1,3
Region V: Bicol Region,CAMARINES SUR,121,1,25
Region V: Bicol Region,CATANDUANES,11,0,2
Region V: Bicol Region,MASBATE,43,0,0
Region V: Bicol Region,SORSOGON,18,1,3
Region VI: Western Visayas,AKLAN,16,0,10
Region VI: Western Visayas,ANTIQUE,32,0,18
Region VI: Western Visayas,CAPIZ,32,2,4
Region VI: Western Visayas,GUIMARAS,23,0,4
Region VI: Western Visayas,ILOILO,381,8,132
Region VI: Western Visayas,NEGROS OCCIDENTAL,353,3,98
Region VII: Central Visayas,BOHOL,91,2,9
Region VII: Central Visayas,CEBU,11119,503,3177
Region VII: Central Visayas,NEGROS ORIENTAL,87,3,14
Region VII: Central Visayas,SIQUIJOR,4,1,0
Region VIII: Eastern Visayas,BILIRAN,27,1,22
Region VIII: Eastern Visayas,EASTERN SAMAR,2,0,2
Region VIII: Eastern Visayas,LEYTE,405,0,339
Region VIII: Eastern Visayas,NORTHERN SAMAR,22,0,15
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),128,1,114
Region VIII: Eastern Visayas,SOUTHERN LEYTE,95,0,79
Region X: Northern Mindanao,BUKIDNON,46,0,8
Region X: Northern Mindanao,CAMIGUIN,4,0,1
Region X: Northern Mindanao,LANAO DEL NORTE,120,3,14
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,70,1,16
Region X: Northern Mindanao,MISAMIS ORIENTAL,159,7,28
Region XI: Davao Region,DAVAO DE ORO,67,1,10
Region XI: Davao Region,DAVAO DEL NORTE,94,4,21
Region XI: Davao Region,DAVAO DEL SUR,709,35,411
Region XI: Davao Region,DAVAO OCCIDENTAL,9,2,1
Region XI: Davao Region,DAVAO ORIENTAL,69,1,16
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),39,1,7
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),46,0,14
Region XII: SOCCSKSARGEN,SARANGANI,29,0,2
Region XII: SOCCSKSARGEN,SOUTH COTABATO,55,0,16
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,24,1,13
