region,province,confirmed,deaths,recovered
BARMM,BASILAN,154,3,134
BARMM,LANAO DEL SUR,756,28,489
BARMM,MAGUINDANAO,344,4,248
BARMM,SULU,43,4,34
BARMM,TAWI-TAWI,132,3,82
CAR,ABRA,97,1,79
CAR,APAYAO,39,0,34
CAR,BENGUET,1685,19,892
CAR,IFUGAO,58,0,35
CAR,KALINGA,183,0,171
CAR,MOUNTAIN PROVINCE,28,1,20
CARAGA,AGUSAN DEL NORTE,1099,29,645
CARAGA,AGUSAN DEL SUR,135,1,84
CARAGA,DINAGAT ISLANDS,25,0,17
CARAGA,SURIGAO DEL NORTE,177,1,100
CARAGA,SURIGAO DEL SUR,315,16,135
NCR,NCR,163633,2874,140093
Region I: Ilocos Region,ILOCOS NORTE,186,1,140
Region I: Ilocos Region,ILOCOS SUR,141,1,128
Region I: Ilocos Region,LA UNION,517,14,372
Region I: Ilocos Region,PANGASINAN,1446,37,881
Region II: Cagayan Valley,BATANES,2,0,0
Region II: Cagayan Valley,CAGAYAN,613,6,423
Region II: Cagayan Valley,ISABELA,912,7,673
Region II: Cagayan Valley,NUEVA VIZCAYA,580,17,325
Region II: Cagayan Valley,QUIRINO,14,0,12
Region III: Central Luzon,AURORA,1,0,1
Region III: Central Luzon,BATAAN,2562,25,1865
Region III: Central Luzon,BULACAN,9144,114,6917
Region III: Central Luzon,NUEVA ECIJA,1141,16,728
Region III: Central Luzon,PAMPANGA,3513,53,2429
Region III: Central Luzon,TARLAC,576,12,376
Region III: Central Luzon,ZAMBALES,1189,7,769
Region IV-A: CALABARZON,BATANGAS,8454,114,6036
Region IV-A: CALABARZON,CAVITE,17408,155,13400
Region IV-A: CALABARZON,LAGUNA,17154,115,14431
Region IV-A: CALABARZON,QUEZON,2717,45,1750
Region IV-A: CALABARZON,RIZAL,12767,234,10000
Region IV-B: MIMAROPA,MARINDUQUE,90,1,45
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,190,4,118
Region IV-B: MIMAROPA,ORIENTAL MINDORO,863,15,541
Region IV-B: MIMAROPA,PALAWAN,450,4,347
Region IV-B: MIMAROPA,ROMBLON,61,0,55
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),142,4,123
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,139,2,96
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,2126,90,1630
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,68,0,62
Region V: Bicol Region,ALBAY,859,33,724
Region V: Bicol Region,CAMARINES NORTE,132,3,98
Region V: Bicol Region,CAMARINES SUR,1092,30,879
Region V: Bicol Region,CATANDUANES,108,2,85
Region V: Bicol Region,MASBATE,192,1,175
Region V: Bicol Region,SORSOGON,265,9,211
Region VI: Western Visayas,AKLAN,184,7,132
Region VI: Western Visayas,ANTIQUE,144,1,115
Region VI: Western Visayas,CAPIZ,607,21,411
Region VI: Western Visayas,GUIMARAS,162,1,129
Region VI: Western Visayas,ILOILO,4474,99,3190
Region VI: Western Visayas,NEGROS OCCIDENTAL,7700,159,5545
Region VII: Central Visayas,BOHOL,567,8,431
Region VII: Central Visayas,CEBU,21495,1249,18911
Region VII: Central Visayas,NEGROS ORIENTAL,291,5,235
Region VII: Central Visayas,SIQUIJOR,18,0,15
Region VIII: Eastern Visayas,BILIRAN,128,2,120
Region VIII: Eastern Visayas,EASTERN SAMAR,66,1,61
Region VIII: Eastern Visayas,LEYTE,2709,26,2273
Region VIII: Eastern Visayas,NORTHERN SAMAR,185,0,173
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),1845,14,1471
Region VIII: Eastern Visayas,SOUTHERN LEYTE,348,1,304
Region X: Northern Mindanao,BUKIDNON,444,5,249
Region X: Northern Mindanao,CAMIGUIN,30,0,27
Region X: Northern Mindanao,LANAO DEL NORTE,1319,39,1020
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,328,2,284
Region X: Northern Mindanao,MISAMIS ORIENTAL,1555,28,828
Region XI: Davao Region,DAVAO DE ORO,244,1,202
Region XI: Davao Region,DAVAO DEL NORTE,391,5,297
Region XI: Davao Region,DAVAO DEL SUR,2569,83,1872
Region XI: Davao Region,DAVAO OCCIDENTAL,86,2,47
Region XI: Davao Region,DAVAO ORIENTAL,271,1,226
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),244,2,180
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),370,4,210
Region XII: SOCCSKSARGEN,SARANGANI,141,4,122
Region XII: SOCCSKSARGEN,SOUTH COTABATO,1049,22,647
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,142,4,104
