region,province,confirmed,deaths,recovered
BARMM,BASILAN,126,1,116
BARMM,LANAO DEL SUR,399,15,228
BARMM,MAGUINDANAO,226,1,182
BARMM,SULU,34,2,30
BARMM,TAWI-TAWI,22,1,10
CAR,ABRA,81,1,70
CAR,APAYAO,42,0,34
CAR,BENGUET,634,10,454
CAR,IFUGAO,29,0,18
CAR,KALINGA,165,0,70
CAR,MOUNTAIN PROVINCE,21,0,13
CARAGA,AGUSAN DEL NORTE,417,9,173
CARAGA,AGUSAN DEL SUR,79,0,59
CARAGA,DINAGAT ISLANDS,13,0,9
CARAGA,SURIGAO DEL NORTE,101,0,90
CARAGA,SURIGAO DEL SUR,94,0,73
NCR,NCR,129615,1942,98020
Region I: Ilocos Region,ILOCOS NORTE,125,1,72
Region I: Ilocos Region,ILOCOS SUR,125,0,95
Region I: Ilocos Region,LA UNION,327,12,231
Region I: Ilocos Region,PANGASINAN,784,20,508
Region II: Cagayan Valley,CAGAYAN,372,2,235
Region II: Cagayan Valley,ISABELA,520,3,363
Region II: Cagayan Valley,NUEVA VIZCAYA,220,5,41
Region II: Cagayan Valley,QUIRINO,8,0,3
Region III: Central Luzon,AURORA,2,0,1
Region III: Central Luzon,BATAAN,1312,11,648
Region III: Central Luzon,BULACAN,5239,75,3620
Region III: Central Luzon,NUEVA ECIJA,657,11,434
Region III: Central Luzon,PAMPANGA,2185,35,1050
Region III: Central Luzon,TARLAC,318,10,199
Region III: Central Luzon,ZAMBALES,619,6,223
Region IV-A: CALABARZON,BATANGAS,4986,59,2846
Region IV-A: CALABARZON,CAVITE,11006,95,7891
Region IV-A: CALABARZON,LAGUNA,12878,74,9038
Region IV-A: CALABARZON,QUEZON,1638,26,907
Region IV-A: CALABARZON,RIZAL,8764,144,6092
Region IV-B: MIMAROPA,MARINDUQUE,44,0,31
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,104,1,86
Region IV-B: MIMAROPA,ORIENTAL MINDORO,372,9,223
Region IV-B: MIMAROPA,PALAWAN,282,2,215
Region IV-B: MIMAROPA,ROMBLON,45,0,38
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),123,3,107
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,87,0,70
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,1536,56,1063
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,67,0,59
Region V: Bicol Region,ALBAY,692,17,429
Region V: Bicol Region,CAMARINES NORTE,90,3,65
Region V: Bicol Region,CAMARINES SUR,784,11,480
Region V: Bicol Region,CATANDUANES,75,0,44
Region V: Bicol Region,MASBATE,162,0,146
Region V: Bicol Region,SORSOGON,203,5,128
Region VI: Western Visayas,AKLAN,77,1,58
Region VI: Western Visayas,ANTIQUE,113,0,90
Region VI: Western Visayas,CAPIZ,283,7,177
Region VI: Western Visayas,GUIMARAS,112,0,92
Region VI: Western Visayas,ILOILO,2690,41,1792
Region VI: Western Visayas,NEGROS OCCIDENTAL,4349,50,1877
Region VII: Central Visayas,BOHOL,405,7,249
Region VII: Central Visayas,CEBU,19648,1059,17090
Region VII: Central Visayas,NEGROS ORIENTAL,230,5,170
Region VII: Central Visayas,SIQUIJOR,18,0,17
Region VIII: Eastern Visayas,BILIRAN,110,2,73
Region VIII: Eastern Visayas,EASTERN SAMAR,54,1,42
Region VIII: Eastern Visayas,LEYTE,1822,15,1240
Region VIII: Eastern Visayas,NORTHERN SAMAR,148,0,88
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),1286,10,934
Region VIII: Eastern Visayas,SOUTHERN LEYTE,267,1,224
Region X: Northern Mindanao,BUKIDNON,201,0,135
Region X: Northern Mindanao,CAMIGUIN,28,0,17
Region X: Northern Mindanao,LANAO DEL NORTE,880,16,458
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,259,3,167
Region X: Northern Mindanao,MISAMIS ORIENTAL,664,12,423
Region XI: Davao Region,DAVAO DE ORO,187,1,154
Region XI: Davao Region,DAVAO DEL NORTE,286,5,210
Region XI: Davao Region,DAVAO DEL SUR,1739,54,1392
Region XI: Davao Region,DAVAO OCCIDENTAL,45,2,40
Region XI: Davao Region,DAVAO ORIENTAL,198,1,173
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),153,1,113
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),135,0,61
Region XII: SOCCSKSARGEN,SARANGANI,105,2,73
Region XII: SOCCSKSARGEN,SOUTH COTABATO,447,6,227
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,98,3,68
