region,province,confirmed,deaths,recovered
BARMM,BASILAN,139,1,125
BARMM,LANAO DEL SUR,523,22,341
BARMM,MAGUINDANAO,252,2,196
BARMM,SULU,38,3,28
BARMM,TAWI-TAWI,89,3,14
CAR,ABRA,86,1,74
CAR,APAYAO,40,0,36
CAR,BENGUET,783,12,574
CAR,IFUGAO,34,0,26
CAR,KALINGA,162,0,153
CAR,MOUNTAIN PROVINCE,22,1,14
CARAGA,AGUSAN DEL NORTE,649,12,313
CARAGA,AGUSAN DEL SUR,85,0,76
CARAGA,DINAGAT ISLANDS,15,0,12
CARAGA,SURIGAO DEL NORTE,107,0,97
CARAGA,SURIGAO DEL SUR,124,1,81
NCR,NCR,140160,2354,115128
Region I: Ilocos Region,ILOCOS NORTE,157,1,99
Region I: Ilocos Region,ILOCOS SUR,134,1,110
Region I: Ilocos Region,LA UNION,411,13,268
Region I: Ilocos Region,PANGASINAN,1041,26,697
Region II: Cagayan Valley,CAGAYAN,450,3,352
Region II: Cagayan Valley,ISABELA,706,5,483
Region II: Cagayan Valley,NUEVA VIZCAYA,437,10,162
Region II: Cagayan Valley,QUIRINO,12,0,8
Region III: Central Luzon,AURORA,2,0,0
Region III: Central Luzon,BATAAN,2066,19,1041
Region III: Central Luzon,BULACAN,7435,90,4772
Region III: Central Luzon,NUEVA ECIJA,786,11,595
Region III: Central Luzon,PAMPANGA,2694,39,1872
Region III: Central Luzon,TARLAC,459,10,266
Region III: Central Luzon,ZAMBALES,907,5,544
Region IV-A: CALABARZON,BATANGAS,6132,85,4156
Region IV-A: CALABARZON,CAVITE,13764,123,10457
Region IV-A: CALABARZON,LAGUNA,14482,94,11800
Region IV-A: CALABARZON,QUEZON,1923,31,1375
Region IV-A: CALABARZON,RIZAL,10624,186,8020
Region IV-B: MIMAROPA,MARINDUQUE,51,1,39
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,148,2,105
Region IV-B: MIMAROPA,ORIENTAL MINDORO,461,12,320
Region IV-B: MIMAROPA,PALAWAN,354,4,259
Region IV-B: MIMAROPA,ROMBLON,59,0,45
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),129,3,117
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,100,0,75
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,1771,72,1323
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,67,0,58
Region V: Bicol Region,ALBAY,778,27,608
Region V: Bicol Region,CAMARINES NORTE,101,2,79
Region V: Bicol Region,CAMARINES SUR,929,17,713
Region V: Bicol Region,CATANDUANES,86,1,60
Region V: Bicol Region,MASBATE,184,1,160
Region V: Bicol Region,SORSOGON,230,7,187
Region VI: Western Visayas,AKLAN,120,2,75
Region VI: Western Visayas,ANTIQUE,122,0,103
Region VI: Western Visayas,CAPIZ,421,14,266
Region VI: Western Visayas,GUIMARAS,126,0,118
Region VI: Western Visayas,ILOILO,3317,54,2614
Region VI: Western Visayas,NEGROS OCCIDENTAL,5900,88,3735
Region VII: Central Visayas,BOHOL,457,8,382
Region VII: Central Visayas,CEBU,20499,1185,18099
Region VII: Central Visayas,NEGROS ORIENTAL,255,4,202
Region VII: Central Visayas,SIQUIJOR,19,0,18
Region VIII: Eastern Visayas,BILIRAN,120,2,107
Region VIII: Eastern Visayas,EASTERN SAMAR,64,1,49
Region VIII: Eastern Visayas,LEYTE,2204,23,1795
Region VIII: Eastern Visayas,NORTHERN SAMAR,178,0,143
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),1458,12,1240
Region VIII: Eastern Visayas,SOUTHERN LEYTE,309,1,265
Region X: Northern Mindanao,BUKIDNON,250,2,187
Region X: Northern Mindanao,CAMIGUIN,28,0,24
Region X: Northern Mindanao,LANAO DEL NORTE,1044,27,766
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,290,3,254
Region X: Northern Mindanao,MISAMIS ORIENTAL,920,17,584
Region XI: Davao Region,DAVAO DE ORO,204,1,177
Region XI: Davao Region,DAVAO DEL NORTE,318,5,253
Region XI: Davao Region,DAVAO DEL SUR,1975,58,1604
Region XI: Davao Region,DAVAO OCCIDENTAL,47,2,43
Region XI: Davao Region,DAVAO ORIENTAL,232,1,194
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),192,1,140
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),216,1,108
Region XII: SOCCSKSARGEN,SARANGANI,129,2,97
Region XII: SOCCSKSARGEN,SOUTH COTABATO,661,10,340
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,108,3,77
