region,province,confirmed,deaths,recovered
BARMM,BASILAN,124,1,110
BARMM,LANAO DEL SUR,291,8,174
BARMM,MAGUINDANAO,198,1,142
BARMM,SULU,33,2,21
BARMM,TAWI-TAWI,14,0,7
CAR,ABRA,84,1,42
CAR,APAYAO,38,0,24
CAR,BENGUET,529,8,241
CAR,IFUGAO,20,0,19
CAR,KALINGA,125,0,34
CAR,MOUNTAIN PROVINCE,21,0,9
CARAGA,AGUSAN DEL NORTE,234,4,120
CARAGA,AGUSAN DEL SUR,70,0,36
CARAGA,DINAGAT ISLANDS,10,0,1
CARAGA,SURIGAO DEL NORTE,94,0,79
CARAGA,SURIGAO DEL SUR,79,0,49
NCR,NCR,110034,1563,68231
Region I: Ilocos Region,ILOCOS NORTE,90,0,53
Region I: Ilocos Region,ILOCOS SUR,115,0,71
Region I: Ilocos Region,LA UNION,262,11,125
Region I: Ilocos Region,PANGASINAN,637,17,360
Region II: Cagayan Valley,CAGAYAN,288,2,186
Region II: Cagayan Valley,ISABELA,402,1,266
Region II: Cagayan Valley,NUEVA VIZCAYA,64,1,31
Region II: Cagayan Valley,QUIRINO,4,0,0
Region III: Central Luzon,AURORA,5,0,0
Region III: Central Luzon,BATAAN,812,8,436
Region III: Central Luzon,BULACAN,4209,51,2181
Region III: Central Luzon,NUEVA ECIJA,542,7,273
Region III: Central Luzon,PAMPANGA,1582,22,584
Region III: Central Luzon,TARLAC,245,7,121
Region III: Central Luzon,ZAMBALES,432,4,127
Region IV-A: CALABARZON,BATANGAS,3377,41,1544
Region IV-A: CALABARZON,CAVITE,8779,69,5055
Region IV-A: CALABARZON,LAGUNA,10325,56,5856
Region IV-A: CALABARZON,QUEZON,1192,17,571
Region IV-A: CALABARZON,RIZAL,6878,106,3923
Region IV-B: MIMAROPA,MARINDUQUE,39,0,27
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,96,1,74
Region IV-B: MIMAROPA,ORIENTAL MINDORO,256,4,152
Region IV-B: MIMAROPA,PALAWAN,241,2,159
Region IV-B: MIMAROPA,ROMBLON,41,0,32
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),113,1,75
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,77,0,54
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,1215,45,756
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,59,0,35
Region V: Bicol Region,ALBAY,511,13,239
Region V: Bicol Region,CAMARINES NORTE,68,3,38
Region V: Bicol Region,CAMARINES SUR,564,7,278
Region V: Bicol Region,CATANDUANES,52,0,26
Region V: Bicol Region,MASBATE,151,0,112
Region V: Bicol Region,SORSOGON,169,4,72
Region VI: Western Visayas,AKLAN,66,1,40
Region VI: Western Visayas,ANTIQUE,99,0,52
Region VI: Western Visayas,CAPIZ,184,3,107
Region VI: Western Visayas,GUIMARAS,96,0,40
Region VI: Western Visayas,ILOILO,2017,24,791
Region VI: Western Visayas,NEGROS OCCIDENTAL,2503,27,897
Region VII: Central Visayas,BOHOL,337,6,181
Region VII: Central Visayas,CEBU,18812,1006,15953
Region VII: Central Visayas,NEGROS ORIENTAL,196,5,136
Region VII: Central Visayas,SIQUIJOR,18,0,11
Region VIII: Eastern Visayas,BILIRAN,78,1,62
Region VIII: Eastern Visayas,EASTERN SAMAR,44,1,18
Region VIII: Eastern Visayas,LEYTE,1232,5,794
Region VIII: Eastern Visayas,NORTHERN SAMAR,71,0,54
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),922,4,345
Region VIII: Eastern Visayas,SOUTHERN LEYTE,231,1,173
Region X: Northern Mindanao,BUKIDNON,159,0,104
Region X: Northern Mindanao,CAMIGUIN,17,0,6
Region X: Northern Mindanao,LANAO DEL NORTE,545,7,222
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,189,2,108
Region X: Northern Mindanao,MISAMIS ORIENTAL,489,10,294
Region XI: Davao Region,DAVAO DE ORO,157,1,114
Region XI: Davao Region,DAVAO DEL NORTE,218,5,160
Region XI: Davao Region,DAVAO DEL SUR,1454,48,1098
Region XI: Davao Region,DAVAO OCCIDENTAL,43,2,32
Region XI: Davao Region,DAVAO ORIENTAL,168,1,131
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),130,1,83
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),61,0,42
Region XII: SOCCSKSARGEN,SARANGANI,76,0,68
Region XII: SOCCSKSARGEN,SOUTH COTABATO,257,0,173
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,75,3,56
