region,province,confirmed,deaths,recovered
BARMM,BASILAN,125,1,117
BARMM,LANAO DEL SUR,392,13,227
BARMM,MAGUINDANAO,211,1,182
BARMM,SULU,33,2,30
BARMM,TAWI-TAWI,22,1,10
CAR,ABRA,81,1,70
CAR,APAYAO,41,0,34
CAR,BENGUET,624,10,454
CAR,IFUGAO,26,0,18
CAR,KALINGA,160,0,70
CAR,MOUNTAIN PROVINCE,21,0,13
CARAGA,AGUSAN DEL NORTE,410,9,171
CARAGA,AGUSAN DEL SUR,78,0,57
CARAGA,DINAGAT ISLANDS,12,0,8
CARAGA,SURIGAO DEL NORTE,99,0,88
CARAGA,SURIGAO DEL SUR,93,0,72
NCR,NCR,127474,1907,97695
Region I: Ilocos Region,ILOCOS NORTE,116,1,71
Region I: Ilocos Region,ILOCOS SUR,120,0,95
Region I: Ilocos Region,LA UNION,320,12,230
Region I: Ilocos Region,PANGASINAN,760,20,504
Region II: Cagayan Valley,CAGAYAN,369,2,235
Region II: Cagayan Valley,ISABELA,516,3,363
Region II: Cagayan Valley,NUEVA VIZCAYA,217,5,40
Region II: Cagayan Valley,QUIRINO,7,0,3
Region III: Central Luzon,AURORA,1,0,0
Region III: Central Luzon,BATAAN,1310,11,650
Region III: Central Luzon,BULACAN,5097,74,3620
Region III: Central Luzon,NUEVA ECIJA,638,10,432
Region III: Central Luzon,PAMPANGA,2167,35,1050
Region III: Central Luzon,TARLAC,312,10,200
Region III: Central Luzon,ZAMBALES,592,6,222
Region IV-A: CALABARZON,BATANGAS,4898,58,2837
Region IV-A: CALABARZON,CAVITE,10817,92,7877
Region IV-A: CALABARZON,LAGUNA,12714,70,9043
Region IV-A: CALABARZON,QUEZON,1608,26,904
Region IV-A: CALABARZON,RIZAL,8466,139,6076
Region IV-B: MIMAROPA,MARINDUQUE,46,0,34
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,104,1,86
Region IV-B: MIMAROPA,ORIENTAL MINDORO,347,9,223
Region IV-B: MIMAROPA,PALAWAN,284,2,226
Region IV-B: MIMAROPA,ROMBLON,44,0,38
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),124,3,103
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,84,0,70
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,1514,56,1051
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,68,0,59
Region V: Bicol Region,ALBAY,682,17,430
Region V: Bicol Region,CAMARINES NORTE,88,3,65
Region V: Bicol Region,CAMARINES SUR,764,11,480
Region V: Bicol Region,CATANDUANES,71,0,44
Region V: Bicol Region,MASBATE,162,0,146
Region V: Bicol Region,SORSOGON,199,4,129
Region VI: Western Visayas,AKLAN,75,1,58
Region VI: Western Visayas,ANTIQUE,107,0,88
Region VI: Western Visayas,CAPIZ,277,6,169
Region VI: Western Visayas,GUIMARAS,109,0,92
Region VI: Western Visayas,ILOILO,2668,41,1786
Region VI: Western Visayas,NEGROS OCCIDENTAL,4224,45,1873
Region VII: Central Visayas,BOHOL,398,7,249
Region VII: Central Visayas,CEBU,19594,1043,17102
Region VII: Central Visayas,NEGROS ORIENTAL,227,5,168
Region VII: Central Visayas,SIQUIJOR,18,0,17
Region VIII: Eastern Visayas,BILIRAN,107,2,73
Region VIII: Eastern Visayas,EASTERN SAMAR,51,1,42
Region VIII: Eastern Visayas,LEYTE,1793,12,1193
Region VIII: Eastern Visayas,NORTHERN SAMAR,142,0,87
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),1261,10,872
Region VIII: Eastern Visayas,SOUTHERN LEYTE,265,1,222
Region X: Northern Mindanao,BUKIDNON,195,0,135
Region X: Northern Mindanao,CAMIGUIN,26,0,17
Region X: Northern Mindanao,LANAO DEL NORTE,842,14,454
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,254,3,167
Region X: Northern Mindanao,MISAMIS ORIENTAL,644,11,424
Region XI: Davao Region,DAVAO DE ORO,185,1,154
Region XI: Davao Region,DAVAO DEL NORTE,280,5,203
Region XI: Davao Region,DAVAO DEL SUR,1723,54,1385
Region XI: Davao Region,DAVAO OCCIDENTAL,45,2,40
Region XI: Davao Region,DAVAO ORIENTAL,195,1,167
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),147,1,114
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),127,0,60
Region XII: SOCCSKSARGEN,SARANGANI,104,2,73
Region XII: SOCCSKSARGEN,SOUTH COTABATO,404,6,227
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,99,3,70
