region,province,confirmed,deaths,recovered
BARMM,BASILAN,148,3,126
BARMM,LANAO DEL SUR,689,24,407
BARMM,MAGUINDANAO,313,3,224
BARMM,SULU,42,4,31
BARMM,TAWI-TAWI,125,3,27
CAR,ABRA,87,1,76
CAR,APAYAO,38,0,33
CAR,BENGUET,1275,14,708
CAR,IFUGAO,51,0,28
CAR,KALINGA,175,0,166
CAR,MOUNTAIN PROVINCE,19,1,17
CARAGA,AGUSAN DEL NORTE,911,20,583
CARAGA,AGUSAN DEL SUR,107,0,83
CARAGA,DINAGAT ISLANDS,20,0,14
CARAGA,SURIGAO DEL NORTE,124,0,96
CARAGA,SURIGAO DEL SUR,248,3,123
NCR,NCR,140974,2571,116841
Region I: Ilocos Region,ILOCOS NORTE,171,1,110
Region I: Ilocos Region,ILOCOS SUR,139,1,119
Region I: Ilocos Region,LA UNION,485,12,314
Region I: Ilocos Region,PANGASINAN,1210,33,766
Region II: Cagayan Valley,BATANES,1,0,0
Region II: Cagayan Valley,CAGAYAN,527,3,377
Region II: Cagayan Valley,ISABELA,790,6,551
Region II: Cagayan Valley,NUEVA VIZCAYA,567,13,245
Region II: Cagayan Valley,QUIRINO,12,0,9
Region III: Central Luzon,AURORA,3,0,0
Region III: Central Luzon,BATAAN,2343,22,1395
Region III: Central Luzon,BULACAN,8335,103,5959
Region III: Central Luzon,NUEVA ECIJA,919,13,658
Region III: Central Luzon,PAMPANGA,3256,45,2192
Region III: Central Luzon,TARLAC,547,10,316
Region III: Central Luzon,ZAMBALES,1102,7,623
Region IV-A: CALABARZON,BATANGAS,7522,102,5067
Region IV-A: CALABARZON,CAVITE,15919,142,11854
Region IV-A: CALABARZON,LAGUNA,16359,104,13266
Region IV-A: CALABARZON,QUEZON,2320,31,1547
Region IV-A: CALABARZON,RIZAL,11763,209,9004
Region IV-B: MIMAROPA,MARINDUQUE,63,1,43
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,170,4,111
Region IV-B: MIMAROPA,ORIENTAL MINDORO,779,14,473
Region IV-B: MIMAROPA,PALAWAN,395,4,303
Region IV-B: MIMAROPA,ROMBLON,57,0,53
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),135,4,119
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,113,2,83
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,1975,89,1476
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,65,0,60
Region V: Bicol Region,ALBAY,833,29,675
Region V: Bicol Region,CAMARINES NORTE,124,3,94
Region V: Bicol Region,CAMARINES SUR,1031,24,797
Region V: Bicol Region,CATANDUANES,101,1,75
Region V: Bicol Region,MASBATE,191,1,166
Region V: Bicol Region,SORSOGON,248,7,199
Region VI: Western Visayas,AKLAN,158,7,104
Region VI: Western Visayas,ANTIQUE,140,1,108
Region VI: Western Visayas,CAPIZ,540,20,359
Region VI: Western Visayas,GUIMARAS,146,1,119
Region VI: Western Visayas,ILOILO,3863,86,2865
Region VI: Western Visayas,NEGROS OCCIDENTAL,7213,138,4864
Region VII: Central Visayas,BOHOL,531,8,413
Region VII: Central Visayas,CEBU,21158,1220,18601
Region VII: Central Visayas,NEGROS ORIENTAL,285,5,223
Region VII: Central Visayas,SIQUIJOR,17,0,16
Region VIII: Eastern Visayas,BILIRAN,125,2,117
Region VIII: Eastern Visayas,EASTERN SAMAR,66,1,56
Region VIII: Eastern Visayas,LEYTE,2507,23,2074
Region VIII: Eastern Visayas,NORTHERN SAMAR,183,0,166
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),1690,13,1375
Region VIII: Eastern Visayas,SOUTHERN LEYTE,332,1,293
Region X: Northern Mindanao,BUKIDNON,369,3,216
Region X: Northern Mindanao,CAMIGUIN,29,0,27
Region X: Northern Mindanao,LANAO DEL NORTE,1262,32,902
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,304,2,267
Region X: Northern Mindanao,MISAMIS ORIENTAL,1286,24,677
Region XI: Davao Region,DAVAO DE ORO,234,1,194
Region XI: Davao Region,DAVAO DEL NORTE,361,4,281
Region XI: Davao Region,DAVAO DEL SUR,2305,72,1779
Region XI: Davao Region,DAVAO OCCIDENTAL,78,2,44
Region XI: Davao Region,DAVAO ORIENTAL,255,1,213
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),226,2,160
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),304,4,192
Region XII: SOCCSKSARGEN,SARANGANI,134,3,115
Region XII: SOCCSKSARGEN,SOUTH COTABATO,908,19,502
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,128,4,100
