region,province,confirmed,deaths,recovered
BARMM,BASILAN,97,0,0
BARMM,LANAO DEL SUR,125,3,84
BARMM,MAGUINDANAO,99,0,19
BARMM,SULU,12,2,1
BARMM,TAWI-TAWI,5,0,0
CAR,ABRA,24,0,11
CAR,APAYAO,19,0,7
CAR,BENGUET,129,2,81
CAR,IFUGAO,12,0,3
CAR,KALINGA,10,0,5
CAR,MOUNTAIN PROVINCE,4,0,1
CARAGA,AGUSAN DEL NORTE,78,2,51
CARAGA,AGUSAN DEL SUR,20,0,11
CARAGA,SURIGAO DEL NORTE,64,0,41
CARAGA,SURIGAO DEL SUR,24,0,18
MIMAROPA,MARINDUQUE,18,0,7
MIMAROPA,OCCIDENTAL MINDORO,59,1,43
MIMAROPA,ORIENTAL MINDORO,69,2,22
MIMAROPA,PALAWAN,71,1,30
MIMAROPA,ROMBLON,11,0,3
NCR,MASBATE,1,0,1
NCR,METRO MANILA,1,0,0
NCR,NCR,36059,968,12363
Region I: Ilocos Region,ILOCOS NORTE,18,0,6
Region I: Ilocos Region,ILOCOS SUR,21,0,4
Region I: Ilocos Region,LA UNION,73,6,21
Region I: Ilocos Region,PANGASINAN,195,9,85
Region II: Cagayan Valley,CAGAYAN,117,0,51
Region II: Cagayan Valley,ISABELA,101,0,51
Region II: Cagayan Valley,NUEVA VIZCAYA,26,1,7
Region III: Central Luzon,AURORA,2,0,0
Region III: Central Luzon,BATAAN,286,6,165
Region III: Central Luzon,BULACAN,989,27,305
Region III: Central Luzon,NUEVA ECIJA,164,3,71
Region III: Central Luzon,PAMPANGA,296,8,101
Region III: Central Luzon,TARLAC,75,5,43
Region III: Central Luzon,ZAMBALES,91,2,40
Region IV-A: CALABARZON,BATANGAS,646,24,234
Region IV-A: CALABARZON,CAVITE,1561,40,387
Region IV-A: CALABARZON,LAGUNA,2164,33,546
Region IV-A: CALABARZON,QUEZON,268,8,122
Region IV-A: CALABARZON,RIZAL,1719,54,597
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),41,0,20
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,39,0,15
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,553,15,228
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,27,0,1
Region V: Bicol Region,ALBAY,133,4,73
Region V: Bicol Region,CAMARINES NORTE,23,1,6
Region V: Bicol Region,CAMARINES SUR,157,1,51
Region V: Bicol Region,CATANDUANES,15,0,2
Region V: Bicol Region,MASBATE,49,0,2
Region V: Bicol Region,SORSOGON,25,1,10
Region VI: Western Visayas,AKLAN,21,0,10
Region VI: Western Visayas,ANTIQUE,34,0,18
Region VI: Western Visayas,CAPIZ,48,2,6
Region VI: Western Visayas,GUIMARAS,27,0,15
Region VI: Western Visayas,ILOILO,443,10,219
Region VI: Western Visayas,NEGROS OCCIDENTAL,509,4,112
Region VII: Central Visayas,BOHOL,116,2,28
Region VII: Central Visayas,CEBU,12903,577,4526
Region VII: Central Visayas,NEGROS ORIENTAL,100,3,19
Region VII: Central Visayas,SIQUIJOR,5,0,0
Region VIII: Eastern Visayas,BILIRAN,27,1,22
Region VIII: Eastern Visayas,EASTERN SAMAR,2,0,2
Region VIII: Eastern Visayas,LEYTE,418,0,348
Region VIII: Eastern Visayas,NORTHERN SAMAR,22,0,16
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),140,1,114
Region VIII: Eastern Visayas,SOUTHERN LEYTE,106,0,83
Region X: Northern Mindanao,BUKIDNON,56,0,9
Region X: Northern Mindanao,CAMIGUIN,4,0,1
Region X: Northern Mindanao,LANAO DEL NORTE,142,3,19
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,80,1,24
Region X: Northern Mindanao,MISAMIS ORIENTAL,188,7,35
Region XI: Davao Region,DAVAO DE ORO,82,1,21
Region XI: Davao Region,DAVAO DEL NORTE,125,4,34
Region XI: Davao Region,DAVAO DEL SUR,811,37,482
Region XI: Davao Region,DAVAO OCCIDENTAL,25,2,1
Region XI: Davao Region,DAVAO ORIENTAL,88,1,22
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),49,1,11
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),53,0,18
Region XII: SOCCSKSARGEN,SARANGANI,42,0,2
Region XII: SOCCSKSARGEN,SOUTH COTABATO,74,0,26
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,31,2,17
