region,province,confirmed,deaths,recovered
BARMM,BASILAN,149,3,126
BARMM,LANAO DEL SUR,713,25,406
BARMM,MAGUINDANAO,319,3,224
BARMM,SULU,43,4,31
BARMM,TAWI-TAWI,129,3,27
CAR,ABRA,89,1,76
CAR,APAYAO,39,0,33
CAR,BENGUET,1365,16,737
CAR,IFUGAO,57,0,28
CAR,KALINGA,174,0,166
CAR,MOUNTAIN PROVINCE,20,1,17
CARAGA,AGUSAN DEL NORTE,973,21,632
CARAGA,AGUSAN DEL SUR,109,0,83
CARAGA,DINAGAT ISLANDS,22,0,15
CARAGA,SURIGAO DEL NORTE,133,1,96
CARAGA,SURIGAO DEL SUR,260,10,132
NCR,NCR,142352,2611,116755
Region I: Ilocos Region,ILOCOS NORTE,176,1,110
Region I: Ilocos Region,ILOCOS SUR,142,1,120
Region I: Ilocos Region,LA UNION,494,14,314
Region I: Ilocos Region,PANGASINAN,1285,35,764
Region II: Cagayan Valley,BATANES,2,0,0
Region II: Cagayan Valley,CAGAYAN,541,4,377
Region II: Cagayan Valley,ISABELA,802,6,552
Region II: Cagayan Valley,NUEVA VIZCAYA,573,17,243
Region II: Cagayan Valley,QUIRINO,12,0,9
Region III: Central Luzon,AURORA,3,0,0
Region III: Central Luzon,BATAAN,2402,22,1395
Region III: Central Luzon,BULACAN,8553,106,5956
Region III: Central Luzon,NUEVA ECIJA,946,15,658
Region III: Central Luzon,PAMPANGA,3318,48,2192
Region III: Central Luzon,TARLAC,569,11,315
Region III: Central Luzon,ZAMBALES,1136,6,622
Region IV-A: CALABARZON,BATANGAS,7711,102,5092
Region IV-A: CALABARZON,CAVITE,16376,143,11853
Region IV-A: CALABARZON,LAGUNA,16616,108,13287
Region IV-A: CALABARZON,QUEZON,2439,31,1547
Region IV-A: CALABARZON,RIZAL,12056,215,9028
Region IV-B: MIMAROPA,MARINDUQUE,74,1,42
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,179,4,111
Region IV-B: MIMAROPA,ORIENTAL MINDORO,812,14,473
Region IV-B: MIMAROPA,PALAWAN,412,4,303
Region IV-B: MIMAROPA,ROMBLON,59,0,53
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),138,4,119
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,120,2,82
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,2021,89,1485
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,68,0,60
Region V: Bicol Region,ALBAY,839,30,676
Region V: Bicol Region,CAMARINES NORTE,125,3,93
Region V: Bicol Region,CAMARINES SUR,1046,25,798
Region V: Bicol Region,CATANDUANES,101,2,75
Region V: Bicol Region,MASBATE,192,1,166
Region V: Bicol Region,SORSOGON,251,9,200
Region VI: Western Visayas,AKLAN,168,7,107
Region VI: Western Visayas,ANTIQUE,142,1,107
Region VI: Western Visayas,CAPIZ,566,20,368
Region VI: Western Visayas,GUIMARAS,160,1,121
Region VI: Western Visayas,ILOILO,4072,88,2887
Region VI: Western Visayas,NEGROS OCCIDENTAL,7368,142,4959
Region VII: Central Visayas,BOHOL,535,8,413
Region VII: Central Visayas,CEBU,21259,1233,18593
Region VII: Central Visayas,NEGROS ORIENTAL,289,5,222
Region VII: Central Visayas,SIQUIJOR,18,0,16
Region VIII: Eastern Visayas,BILIRAN,126,2,117
Region VIII: Eastern Visayas,EASTERN SAMAR,66,1,56
Region VIII: Eastern Visayas,LEYTE,2585,23,2119
Region VIII: Eastern Visayas,NORTHERN SAMAR,184,0,170
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),1722,14,1417
Region VIII: Eastern Visayas,SOUTHERN LEYTE,338,1,297
Region X: Northern Mindanao,BUKIDNON,380,4,217
Region X: Northern Mindanao,CAMIGUIN,29,0,27
Region X: Northern Mindanao,LANAO DEL NORTE,1277,35,906
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,307,2,268
Region X: Northern Mindanao,MISAMIS ORIENTAL,1333,25,677
Region XI: Davao Region,DAVAO DE ORO,238,1,196
Region XI: Davao Region,DAVAO DEL NORTE,367,4,282
Region XI: Davao Region,DAVAO DEL SUR,2348,77,1824
Region XI: Davao Region,DAVAO OCCIDENTAL,78,2,44
Region XI: Davao Region,DAVAO ORIENTAL,260,1,218
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),230,2,162
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),316,4,193
Region XII: SOCCSKSARGEN,SARANGANI,135,3,115
Region XII: SOCCSKSARGEN,SOUTH COTABATO,962,20,511
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,130,4,101
