region,province,confirmed,deaths,recovered
BARMM,BASILAN,146,3,126
BARMM,LANAO DEL SUR,684,24,407
BARMM,MAGUINDANAO,298,3,224
BARMM,SULU,42,4,31
BARMM,TAWI-TAWI,124,3,27
CAR,ABRA,90,1,76
CAR,APAYAO,38,0,33
CAR,BENGUET,1198,14,673
CAR,IFUGAO,51,0,28
CAR,KALINGA,176,0,166
CAR,MOUNTAIN PROVINCE,20,1,17
CARAGA,AGUSAN DEL NORTE,892,18,460
CARAGA,AGUSAN DEL SUR,105,0,79
CARAGA,DINAGAT ISLANDS,20,0,14
CARAGA,SURIGAO DEL NORTE,118,0,96
CARAGA,SURIGAO DEL SUR,242,3,101
NCR,NCR,140464,2545,116907
Region I: Ilocos Region,ILOCOS NORTE,170,1,111
Region I: Ilocos Region,ILOCOS SUR,138,1,118
Region I: Ilocos Region,LA UNION,482,12,314
Region I: Ilocos Region,PANGASINAN,1191,28,764
Region II: Cagayan Valley,BATANES,1,0,0
Region II: Cagayan Valley,CAGAYAN,510,3,376
Region II: Cagayan Valley,ISABELA,782,6,552
Region II: Cagayan Valley,NUEVA VIZCAYA,567,13,245
Region II: Cagayan Valley,QUIRINO,12,0,9
Region III: Central Luzon,AURORA,3,0,0
Region III: Central Luzon,BATAAN,2327,22,1394
Region III: Central Luzon,BULACAN,8296,102,5956
Region III: Central Luzon,NUEVA ECIJA,903,13,658
Region III: Central Luzon,PAMPANGA,3154,45,2189
Region III: Central Luzon,TARLAC,541,10,316
Region III: Central Luzon,ZAMBALES,1101,7,623
Region IV-A: CALABARZON,BATANGAS,7448,101,5045
Region IV-A: CALABARZON,CAVITE,15682,142,11854
Region IV-A: CALABARZON,LAGUNA,16227,104,13258
Region IV-A: CALABARZON,QUEZON,2292,31,1547
Region IV-A: CALABARZON,RIZAL,11634,207,8974
Region IV-B: MIMAROPA,MARINDUQUE,63,1,43
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,168,4,111
Region IV-B: MIMAROPA,ORIENTAL MINDORO,748,14,473
Region IV-B: MIMAROPA,PALAWAN,392,4,304
Region IV-B: MIMAROPA,ROMBLON,57,0,53
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),135,4,119
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,110,2,82
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,1962,85,1476
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,65,0,60
Region V: Bicol Region,ALBAY,826,29,670
Region V: Bicol Region,CAMARINES NORTE,122,3,94
Region V: Bicol Region,CAMARINES SUR,1022,22,794
Region V: Bicol Region,CATANDUANES,101,1,75
Region V: Bicol Region,MASBATE,192,1,167
Region V: Bicol Region,SORSOGON,247,7,198
Region VI: Western Visayas,AKLAN,157,7,100
Region VI: Western Visayas,ANTIQUE,137,1,108
Region VI: Western Visayas,CAPIZ,540,19,350
Region VI: Western Visayas,GUIMARAS,145,1,117
Region VI: Western Visayas,ILOILO,3843,83,2850
Region VI: Western Visayas,NEGROS OCCIDENTAL,7113,136,4798
Region VII: Central Visayas,BOHOL,530,8,413
Region VII: Central Visayas,CEBU,21123,1214,18526
Region VII: Central Visayas,NEGROS ORIENTAL,283,5,223
Region VII: Central Visayas,SIQUIJOR,17,0,16
Region VIII: Eastern Visayas,BILIRAN,125,2,115
Region VIII: Eastern Visayas,EASTERN SAMAR,66,1,56
Region VIII: Eastern Visayas,LEYTE,2481,23,2032
Region VIII: Eastern Visayas,NORTHERN SAMAR,181,0,165
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),1619,13,1349
Region VIII: Eastern Visayas,SOUTHERN LEYTE,332,1,291
Region X: Northern Mindanao,BUKIDNON,367,3,216
Region X: Northern Mindanao,CAMIGUIN,29,0,27
Region X: Northern Mindanao,LANAO DEL NORTE,1258,31,902
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,301,2,267
Region X: Northern Mindanao,MISAMIS ORIENTAL,1258,22,678
Region XI: Davao Region,DAVAO DE ORO,231,1,194
Region XI: Davao Region,DAVAO DEL NORTE,356,4,281
Region XI: Davao Region,DAVAO DEL SUR,2236,72,1777
Region XI: Davao Region,DAVAO OCCIDENTAL,75,2,44
Region XI: Davao Region,DAVAO ORIENTAL,252,1,213
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),223,2,159
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),290,4,192
Region XII: SOCCSKSARGEN,SARANGANI,130,3,115
Region XII: SOCCSKSARGEN,SOUTH COTABATO,882,19,498
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,128,4,100
