region,province,confirmed,deaths,recovered
BARMM,BASILAN,124,1,110
BARMM,LANAO DEL SUR,268,8,174
BARMM,MAGUINDANAO,195,0,141
BARMM,SULU,33,2,21
BARMM,TAWI-TAWI,14,0,7
CAR,ABRA,87,1,42
CAR,APAYAO,38,0,24
CAR,BENGUET,506,8,242
CAR,IFUGAO,22,0,19
CAR,KALINGA,120,0,34
CAR,MOUNTAIN PROVINCE,18,0,9
CARAGA,AGUSAN DEL NORTE,228,4,120
CARAGA,AGUSAN DEL SUR,67,0,36
CARAGA,DINAGAT ISLANDS,11,0,1
CARAGA,SURIGAO DEL NORTE,94,0,79
CARAGA,SURIGAO DEL SUR,77,0,49
NCR,NCR,107855,1508,67924
Region I: Ilocos Region,ILOCOS NORTE,89,0,53
Region I: Ilocos Region,ILOCOS SUR,115,0,71
Region I: Ilocos Region,LA UNION,255,11,124
Region I: Ilocos Region,PANGASINAN,609,15,361
Region II: Cagayan Valley,CAGAYAN,288,2,186
Region II: Cagayan Valley,ISABELA,395,1,266
Region II: Cagayan Valley,NUEVA VIZCAYA,55,1,31
Region II: Cagayan Valley,QUIRINO,4,0,0
Region III: Central Luzon,AURORA,5,0,0
Region III: Central Luzon,BATAAN,812,8,436
Region III: Central Luzon,BULACAN,4139,48,2167
Region III: Central Luzon,NUEVA ECIJA,525,7,273
Region III: Central Luzon,PAMPANGA,1488,22,580
Region III: Central Luzon,TARLAC,234,7,121
Region III: Central Luzon,ZAMBALES,379,4,126
Region IV-A: CALABARZON,BATANGAS,3232,41,1538
Region IV-A: CALABARZON,CAVITE,8585,69,5016
Region IV-A: CALABARZON,LAGUNA,10149,55,5850
Region IV-A: CALABARZON,QUEZON,1145,16,573
Region IV-A: CALABARZON,RIZAL,6789,99,3906
Region IV-B: MIMAROPA,MARINDUQUE,37,0,26
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,95,1,73
Region IV-B: MIMAROPA,ORIENTAL MINDORO,249,4,111
Region IV-B: MIMAROPA,PALAWAN,242,2,160
Region IV-B: MIMAROPA,ROMBLON,38,0,31
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),112,1,68
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,77,0,54
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,1180,43,743
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,59,0,35
Region V: Bicol Region,ALBAY,498,11,239
Region V: Bicol Region,CAMARINES NORTE,66,2,38
Region V: Bicol Region,CAMARINES SUR,554,6,277
Region V: Bicol Region,CATANDUANES,49,0,26
Region V: Bicol Region,MASBATE,151,0,112
Region V: Bicol Region,SORSOGON,166,3,73
Region VI: Western Visayas,AKLAN,65,1,40
Region VI: Western Visayas,ANTIQUE,99,0,52
Region VI: Western Visayas,CAPIZ,166,3,107
Region VI: Western Visayas,GUIMARAS,92,0,39
Region VI: Western Visayas,ILOILO,1934,24,777
Region VI: Western Visayas,NEGROS OCCIDENTAL,2400,23,861
Region VII: Central Visayas,BOHOL,312,6,181
Region VII: Central Visayas,CEBU,18692,1004,15955
Region VII: Central Visayas,NEGROS ORIENTAL,195,5,136
Region VII: Central Visayas,SIQUIJOR,18,0,11
Region VIII: Eastern Visayas,BILIRAN,74,1,61
Region VIII: Eastern Visayas,EASTERN SAMAR,43,1,18
Region VIII: Eastern Visayas,LEYTE,1154,3,754
Region VIII: Eastern Visayas,NORTHERN SAMAR,71,0,52
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),870,3,333
Region VIII: Eastern Visayas,SOUTHERN LEYTE,230,0,171
Region X: Northern Mindanao,BUKIDNON,152,0,104
Region X: Northern Mindanao,CAMIGUIN,17,0,6
Region X: Northern Mindanao,LANAO DEL NORTE,530,5,222
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,182,2,108
Region X: Northern Mindanao,MISAMIS ORIENTAL,476,10,294
Region XI: Davao Region,DAVAO DE ORO,157,1,115
Region XI: Davao Region,DAVAO DEL NORTE,217,5,160
Region XI: Davao Region,DAVAO DEL SUR,1449,48,1099
Region XI: Davao Region,DAVAO OCCIDENTAL,43,2,32
Region XI: Davao Region,DAVAO ORIENTAL,168,1,131
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),130,1,82
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),61,0,42
Region XII: SOCCSKSARGEN,SARANGANI,75,0,67
Region XII: SOCCSKSARGEN,SOUTH COTABATO,254,0,172
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,75,3,56
