region,province,confirmed,deaths,recovered
BARMM,BASILAN,145,2,126
BARMM,LANAO DEL SUR,635,24,400
BARMM,MAGUINDANAO,272,3,223
BARMM,SULU,41,3,31
BARMM,TAWI-TAWI,121,3,28
CAR,ABRA,91,1,77
CAR,APAYAO,37,0,33
CAR,BENGUET,1024,14,660
CAR,IFUGAO,50,0,29
CAR,KALINGA,172,0,164
CAR,MOUNTAIN PROVINCE,20,1,18
CARAGA,AGUSAN DEL NORTE,831,19,464
CARAGA,AGUSAN DEL SUR,103,0,82
CARAGA,DINAGAT ISLANDS,18,0,13
CARAGA,SURIGAO DEL NORTE,115,0,102
CARAGA,SURIGAO DEL SUR,190,3,100
NCR,NCR,138889,2497,117118
Region I: Ilocos Region,ILOCOS NORTE,170,1,113
Region I: Ilocos Region,ILOCOS SUR,136,1,118
Region I: Ilocos Region,LA UNION,444,12,309
Region I: Ilocos Region,PANGASINAN,1150,28,772
Region II: Cagayan Valley,CAGAYAN,488,3,381
Region II: Cagayan Valley,ISABELA,766,6,556
Region II: Cagayan Valley,NUEVA VIZCAYA,561,13,256
Region II: Cagayan Valley,QUIRINO,12,0,10
Region III: Central Luzon,AURORA,2,0,0
Region III: Central Luzon,BATAAN,2281,23,1425
Region III: Central Luzon,BULACAN,8105,102,6002
Region III: Central Luzon,NUEVA ECIJA,883,13,667
Region III: Central Luzon,PAMPANGA,3009,45,2172
Region III: Central Luzon,TARLAC,512,10,324
Region III: Central Luzon,ZAMBALES,1045,6,624
Region IV-A: CALABARZON,BATANGAS,7187,93,5055
Region IV-A: CALABARZON,CAVITE,15033,138,11902
Region IV-A: CALABARZON,LAGUNA,15879,104,13278
Region IV-A: CALABARZON,QUEZON,2166,31,1551
Region IV-A: CALABARZON,RIZAL,11334,198,9028
Region IV-B: MIMAROPA,MARINDUQUE,56,1,44
Region IV-B: MIMAROPA,OCCIDENTAL MINDORO,160,3,111
Region IV-B: MIMAROPA,ORIENTAL MINDORO,654,13,466
Region IV-B: MIMAROPA,PALAWAN,382,4,300
Region IV-B: MIMAROPA,ROMBLON,60,0,55
Region IX: Zamboanga Peninsula,CITY OF ISABELA (NOT A PROVINCE),133,3,119
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL NORTE,110,1,86
Region IX: Zamboanga Peninsula,ZAMBOANGA DEL SUR,1911,81,1460
Region IX: Zamboanga Peninsula,ZAMBOANGA SIBUGAY,65,0,59
Region V: Bicol Region,ALBAY,820,27,676
Region V: Bicol Region,CAMARINES NORTE,115,3,93
Region V: Bicol Region,CAMARINES SUR,993,21,796
Region V: Bicol Region,CATANDUANES,101,1,76
Region V: Bicol Region,MASBATE,187,1,167
Region V: Bicol Region,SORSOGON,236,7,196
Region VI: Western Visayas,AKLAN,151,2,101
Region VI: Western Visayas,ANTIQUE,135,1,111
Region VI: Western Visayas,CAPIZ,474,15,327
Region VI: Western Visayas,GUIMARAS,139,0,118
Region VI: Western Visayas,ILOILO,3691,61,2838
Region VI: Western Visayas,NEGROS OCCIDENTAL,6754,117,4765
Region VII: Central Visayas,BOHOL,501,8,413
Region VII: Central Visayas,CEBU,20948,1205,18453
Region VII: Central Visayas,NEGROS ORIENTAL,277,4,221
Region VII: Central Visayas,SIQUIJOR,19,0,18
Region VIII: Eastern Visayas,BILIRAN,122,2,112
Region VIII: Eastern Visayas,EASTERN SAMAR,66,1,56
Region VIII: Eastern Visayas,LEYTE,2424,24,1959
Region VIII: Eastern Visayas,NORTHERN SAMAR,179,0,157
Region VIII: Eastern Visayas,SAMAR (WESTERN SAMAR),1569,12,1319
Region VIII: Eastern Visayas,SOUTHERN LEYTE,329,1,275
Region X: Northern Mindanao,BUKIDNON,305,3,220
Region X: Northern Mindanao,CAMIGUIN,27,0,27
Region X: Northern Mindanao,LANAO DEL NORTE,1210,30,913
Region X: Northern Mindanao,MISAMIS OCCIDENTAL,299,3,269
Region X: Northern Mindanao,MISAMIS ORIENTAL,1130,21,690
Region XI: Davao Region,DAVAO DE ORO,227,1,190
Region XI: Davao Region,DAVAO DEL NORTE,347,4,281
Region XI: Davao Region,DAVAO DEL SUR,2148,65,1723
Region XI: Davao Region,DAVAO OCCIDENTAL,61,2,43
Region XI: Davao Region,DAVAO ORIENTAL,244,1,213
Region XII: SOCCSKSARGEN,COTABATO (NORTH COTABATO),215,1,159
Region XII: SOCCSKSARGEN,COTABATO CITY (NOT A PROVINCE),277,1,191
Region XII: SOCCSKSARGEN,SARANGANI,132,3,113
Region XII: SOCCSKSARGEN,SOUTH COTABATO,843,17,485
Region XII: SOCCSKSARGEN,SULTAN KUDARAT,120,4,99
